Id,Temperature (K),Pressure (kPa),N Components,Component 1,Role 1,Mole Fraction 1,Component 2,Role 2,Mole Fraction 2,OsmoticCoefficient Value (),OsmoticCoefficient Uncertainty (),Source
506fd2d922fc4c5a89e0446528b1b1d8,298.15,101.0,2,NCCCCCC(=O)O,Solvent,0.002535517027042,O,Solvent,0.997464482972958,0.9889,0.0003,10.1016/j.fluid.2014.02.004
ad12be869726414681daefd454b23f63,298.15,101.0,2,NCCCCCC(=O)O,Solvent,0.0044711393997384,O,Solvent,0.9955288606002616,0.9848,0.0004,10.1016/j.fluid.2014.02.004
577f9835e4b74c39aeb43f206b1d957c,298.15,101.0,2,NCCCCCC(=O)O,Solvent,0.0060274081063592,O,Solvent,0.9939725918936408,0.9833,0.0004,10.1016/j.fluid.2014.02.004
2e400e03f36743e7ac738cd1522bbe27,298.15,101.0,2,NCCCCCC(=O)O,Solvent,0.0081090595953456,O,Solvent,0.9918909404046544,0.9843,0.0004,10.1016/j.fluid.2014.02.004
d721b698b3204a1281519028092287b7,298.15,101.0,2,NCCCCCC(=O)O,Solvent,0.0109932598203756,O,Solvent,0.9890067401796244,0.9865,0.00035,10.1016/j.fluid.2014.02.004
45269149edb2400abdd77505682c9e94,298.15,101.0,2,NCCCCCC(=O)O,Solvent,0.012147874584022,O,Solvent,0.987852125415978,0.9886,0.0003,10.1016/j.fluid.2014.02.004
6bf0f358b3284cf18db63efb74ee44f5,298.15,101.0,2,NCCCCCC(=O)O,Solvent,0.0166315011429163,O,Solvent,0.9833684988570836,1.0097,0.00025,10.1016/j.fluid.2014.02.004
0fd4054a55e34aa5aceb5cd3f60f3f87,298.15,101.0,2,NCCCCCC(=O)O,Solvent,0.0244004037495741,O,Solvent,0.9755995962504258,1.0358,0.0009,10.1016/j.fluid.2014.02.004
00ad6dd3f1fb4bf1b6fd7089c0efafdb,298.15,101.0,2,N.O=P(O)(O)O,Solvent,0.0017982927167845,O,Solvent,0.9982017072832154,0.89,0.007,10.1016/j.fluid.2015.08.035
316541760ae04a9684676f4774add23f,298.15,101.0,2,N.O=P(O)(O)O,Solvent,0.0035901293301424,O,Solvent,0.9964098706698574,0.847,0.007,10.1016/j.fluid.2015.08.035
78b465f708b24a1eaaf0051c59325abd,298.15,101.0,2,N.O=P(O)(O)O,Solvent,0.0053755445451451,O,Solvent,0.9946244554548548,0.816,0.0065,10.1016/j.fluid.2015.08.035
ad4352ef8e574e6abf0d7390cd9b2450,298.15,101.0,2,N.O=P(O)(O)O,Solvent,0.0071545728185643,O,Solvent,0.9928454271814358,0.79,0.0065,10.1016/j.fluid.2015.08.035
3e008b3e86d144f3a67de5e7c79dba30,298.15,101.0,2,N.O=P(O)(O)O,Solvent,0.0089272483610882,O,Solvent,0.9910727516389116,0.77,0.007,10.1016/j.fluid.2015.08.035
914f5e0f35cd4e19b28e7be4769a4bc3,298.15,101.0,2,N.O=P(O)(O)O,Solvent,0.0176965155328884,O,Solvent,0.9823034844671116,0.701,0.0075,10.1016/j.fluid.2015.08.035
ba523974f5874943b73968f40dd6adf3,298.15,101.0,2,N.O=P(O)(O)O,Solvent,0.026311958309867,O,Solvent,0.973688041690133,0.658,0.008,10.1016/j.fluid.2015.08.035
