Id,Temperature (K),Pressure (kPa),N Components,Component 1,Role 1,Mole Fraction 1,Component 2,Role 2,Mole Fraction 2,OsmoticCoefficient Value (),OsmoticCoefficient Uncertainty (),Source
d4c18f01fa30432794b91f5c158a521c,298.15,101.0,2,[Br-].[Li+],Solvent,0.0176965155328884,O,Solvent,0.9823034844671116,1.038,0.005,10.1016/j.jct.2013.08.018
137bc3b5b6c34de3906ce93873665017,298.15,101.0,2,[I-].[Li+],Solvent,0.0089272483610882,O,Solvent,0.9910727516389116,1.005,0.005,10.1016/j.jct.2013.08.018
0f0ab20cb2f846ff8a5793b795f5f5eb,298.15,101.0,2,[I-].[Li+],Solvent,0.0176965155328884,O,Solvent,0.9823034844671116,1.073,0.005,10.1016/j.jct.2013.08.018
edf75d57436f4763b3ffe14c11d72279,298.15,101.0,2,[I-].[Li+],Solvent,0.0089272483610882,O,Solvent,0.9910727516389116,1.008,0.005,10.1016/j.jct.2013.08.018
13ec2e5f6b7844cf9045156f583b9b83,298.15,101.0,2,[I-].[Li+],Solvent,0.0176965155328884,O,Solvent,0.9823034844671116,1.014,0.005,10.1016/j.jct.2013.08.018
afc4b360d4194fa4be9a951517568a0f,298.15,101.0,2,[Br-].[Na+],Solvent,0.0089272483610882,O,Solvent,0.9910727516389116,0.953,0.005,10.1016/j.jct.2013.08.018
3fbe1c7b92604dbdbd27e79002d959fa,298.15,101.0,2,[Br-].[Na+],Solvent,0.0176965155328884,O,Solvent,0.9823034844671116,0.959,0.005,10.1016/j.jct.2013.08.018
724f2a47bbc949938766ebba83f6a93f,298.15,101.0,2,[Br-].[Na+],Solvent,0.0089272483610882,O,Solvent,0.9910727516389116,0.934,0.005,10.1016/j.jct.2013.08.018
5b3f6910e53c4967ab8f76b432ce68c5,298.15,101.0,2,[Br-].[Na+],Solvent,0.0176965155328884,O,Solvent,0.9823034844671116,0.971,0.005,10.1016/j.jct.2013.08.018
c589f0ed0cac41899c41bded5c5ce9b0,298.15,101.0,2,[I-].[Na+],Solvent,0.0089272483610882,O,Solvent,0.9910727516389116,0.955,0.005,10.1016/j.jct.2013.08.018
88af11d50c984d33a20a786e638a7cbf,298.15,101.0,2,[I-].[Na+],Solvent,0.0176965155328884,O,Solvent,0.9823034844671116,0.985,0.005,10.1016/j.jct.2013.08.018
b3d18c94e6eb440db4e9edd2c775d199,298.15,101.0,2,[I-].[Na+],Solvent,0.0089272483610882,O,Solvent,0.9910727516389116,0.95,0.005,10.1016/j.jct.2013.08.018
80b578b2b35d4c0eb414a0878ab5cce3,298.15,101.0,2,[I-].[Na+],Solvent,0.0176965155328884,O,Solvent,0.9823034844671116,1.004,0.005,10.1016/j.jct.2013.08.018
9dc223901a604cb188c394dce97885d1,298.15,101.0,2,[Br-].[K+],Solvent,0.0089272483610882,O,Solvent,0.9910727516389116,0.907,0.0055,10.1016/j.jct.2013.08.018
