Id,Temperature (K),Pressure (kPa),Phase,N Components,Component 1,Role 1,Mole Fraction 1,Exact Amount 1,Component 2,Role 2,Mole Fraction 2,Exact Amount 2,Component 3,Role 3,Mole Fraction 3,Exact Amount 3,Density Value (g / ml),Density Uncertainty (g / ml),Source
c67d8bffb2fc4116913b1db8e5b37288,298.15,100.0,Liquid,2,CCCC[N+]1(C)CCCCC1.N#C[N-]C#N,Solvent,0.7878,,O,Solvent,0.21220000000000006,,,,,,1.0156500000000002,0.00018500000000000005,10.1016/j.jct.2013.10.034
0329b04b5bdc441ba313ef37a37ffc87,298.15,100.0,Liquid,2,CCCC[N+]1(C)CCCCC1.N#C[N-]C#N,Solvent,0.6246,,O,Solvent,0.37539999999999996,,,,,,1.0153600000000003,0.00015000000000000004,10.1016/j.jct.2013.10.034
e5aa1b4d928c4ec29e39c3ca876c4711,298.15,100.0,Liquid,2,CCCC[N+]1(C)CCCCC1.N#C[N-]C#N,Solvent,0.4952,,O,Solvent,0.5048,,,,,,1.0149000000000001,0.00013000000000000004,10.1016/j.jct.2013.10.034
40ff791ecab046918d651c3042e2fa2d,298.15,100.0,Liquid,2,CCCC[N+]1(C)CCCCC1.N#C[N-]C#N,Solvent,0.3581,,O,Solvent,0.6419,,,,,,1.0142700000000002,0.00011500000000000003,10.1016/j.jct.2013.10.034
2023785fd1fb4160a7be68336fec6f3d,298.15,100.0,Liquid,2,CCCC[N+]1(C)CCCCC1.N#C[N-]C#N,Solvent,0.2651,,O,Solvent,0.7349,,,,,,1.0133100000000002,0.00011000000000000003,10.1016/j.jct.2013.10.034
d9f42e8067f24521ad7f11892504d188,298.15,100.0,Liquid,2,CCCC[N+]1(C)CCCCC1.N#C[N-]C#N,Solvent,0.1748,,O,Solvent,0.8251999999999999,,,,,,1.0113800000000002,0.00010500000000000002,10.1016/j.jct.2013.10.034
52f6e1756d3c4208aeb758d27ba832e0,298.15,100.0,Liquid,2,CCCC[N+]1(C)CCCCC1.N#C[N-]C#N,Solvent,0.0936,,O,Solvent,0.9064,,,,,,1.0079500000000003,0.00010500000000000002,10.1016/j.jct.2013.10.034
b991c22a45f646df99ca8852e5ec7110,298.15,100.0,Liquid,1,O,Solvent,1.0,,,,,,,,,,0.9970600000000002,0.00010000000000000003,10.1016/j.jct.2013.10.034
e8383e2ede1046638d017f81bf747e2b,303.15,100.0,Liquid,1,CCCC[N+]1(C)CCCCC1.N#C[N-]C#N,Solvent,1.0,,,,,,,,,,1.0129800000000002,0.00025000000000000006,10.1016/j.jct.2013.10.034
f824b3f381b24daba05ffcd2101deb59,303.15,100.0,Liquid,2,CCCC[N+]1(C)CCCCC1.N#C[N-]C#N,Solvent,0.9216,,O,Solvent,0.07840000000000003,,,,,,1.0128800000000002,0.00022500000000000005,10.1016/j.jct.2013.10.034
653dae137c394951972792ef61c5abab,303.15,100.0,Liquid,2,CCCC[N+]1(C)CCCCC1.N#C[N-]C#N,Solvent,0.7878,,O,Solvent,0.21220000000000006,,,,,,1.0128200000000003,0.00018500000000000005,10.1016/j.jct.2013.10.034
bdb3195ff3964cbe8f7f871af92d6099,303.15,100.0,Liquid,2,CCCC[N+]1(C)CCCCC1.N#C[N-]C#N,Solvent,0.6246,,O,Solvent,0.37539999999999996,,,,,,1.0125200000000003,0.00015000000000000004,10.1016/j.jct.2013.10.034
38e90ec8e1b84e819f5c9a57e0ea15cb,303.15,100.0,Liquid,2,CCCC[N+]1(C)CCCCC1.N#C[N-]C#N,Solvent,0.4952,,O,Solvent,0.5048,,,,,,1.0121300000000002,0.00013000000000000004,10.1016/j.jct.2013.10.034
040663de2e9042048e92c606ae8fccee,303.15,100.0,Liquid,2,CCCC[N+]1(C)CCCCC1.N#C[N-]C#N,Solvent,0.3581,,O,Solvent,0.6419,,,,,,1.0112600000000003,0.00011500000000000003,10.1016/j.jct.2013.10.034
f922a803dd8c476b8db579c1e849d33a,303.15,100.0,Liquid,2,CCCC[N+]1(C)CCCCC1.N#C[N-]C#N,Solvent,0.2651,,O,Solvent,0.7349,,,,,,1.0102000000000002,0.00011000000000000003,10.1016/j.jct.2013.10.034
eb474de62b9040c49279e3c77c048a19,303.15,100.0,Liquid,2,CCCC[N+]1(C)CCCCC1.N#C[N-]C#N,Solvent,0.1748,,O,Solvent,0.8251999999999999,,,,,,1.0082100000000003,0.00010500000000000002,10.1016/j.jct.2013.10.034
defce384743f45d284e19d7999da94f5,303.15,100.0,Liquid,2,CCCC[N+]1(C)CCCCC1.N#C[N-]C#N,Solvent,0.0936,,O,Solvent,0.9064,,,,,,1.0046300000000001,0.00010500000000000002,10.1016/j.jct.2013.10.034
1ca85b134c304499b8e9ae20e5ca4824,303.15,100.0,Liquid,1,O,Solvent,1.0,,,,,,,,,,0.9956500000000003,0.00010000000000000003,10.1016/j.jct.2013.10.034
efeb080da3394ee79b081736f9329be7,308.15,100.0,Liquid,1,CCCC[N+]1(C)CCCCC1.N#C[N-]C#N,Solvent,1.0,,,,,,,,,,1.0106500000000003,0.00024500000000000005,10.1016/j.jct.2013.10.034
0757923d53384b6489ab6980a5c03d6b,308.15,100.0,Liquid,2,CCCC[N+]1(C)CCCCC1.N#C[N-]C#N,Solvent,0.9216,,O,Solvent,0.07840000000000003,,,,,,1.0105700000000002,0.00022000000000000006,10.1016/j.jct.2013.10.034
253bdc81616a451080736932c8f8345c,308.15,100.0,Liquid,2,CCCC[N+]1(C)CCCCC1.N#C[N-]C#N,Solvent,0.7878,,O,Solvent,0.21220000000000006,,,,,,1.0104100000000003,0.00018500000000000005,10.1016/j.jct.2013.10.034
6b68310ab26446079dedeea6935b7c0e,308.15,100.0,Liquid,2,CCCC[N+]1(C)CCCCC1.N#C[N-]C#N,Solvent,0.6246,,O,Solvent,0.37539999999999996,,,,,,1.0099300000000002,0.00015000000000000004,10.1016/j.jct.2013.10.034
4537f5338d124a7686281a14d2f4f555,308.15,100.0,Liquid,2,CCCC[N+]1(C)CCCCC1.N#C[N-]C#N,Solvent,0.4952,,O,Solvent,0.5048,,,,,,1.0093100000000002,0.00013000000000000004,10.1016/j.jct.2013.10.034
457721dfa0324f21bd72b554452cfd8d,308.15,100.0,Liquid,2,CCCC[N+]1(C)CCCCC1.N#C[N-]C#N,Solvent,0.3581,,O,Solvent,0.6419,,,,,,1.0082700000000002,0.00011500000000000003,10.1016/j.jct.2013.10.034
d4066f95248948178f0266891cb44b57,308.15,100.0,Liquid,2,CCCC[N+]1(C)CCCCC1.N#C[N-]C#N,Solvent,0.2651,,O,Solvent,0.7349,,,,,,1.0070800000000002,0.00011000000000000003,10.1016/j.jct.2013.10.034
509582a156a9468e90c328d7eb87b30f,308.15,100.0,Liquid,2,CCCC[N+]1(C)CCCCC1.N#C[N-]C#N,Solvent,0.1748,,O,Solvent,0.8251999999999999,,,,,,1.0050600000000003,0.00010500000000000002,10.1016/j.jct.2013.10.034
f6bcef7399a648729be91f92e51128b6,308.15,100.0,Liquid,2,CCCC[N+]1(C)CCCCC1.N#C[N-]C#N,Solvent,0.0936,,O,Solvent,0.9064,,,,,,1.0015600000000002,0.00010500000000000002,10.1016/j.jct.2013.10.034
2594787198b9493f8ae08e43f19d8111,308.15,100.0,Liquid,1,O,Solvent,1.0,,,,,,,,,,0.9940100000000003,0.00010000000000000003,10.1016/j.jct.2013.10.034
b4576ac0d7c94c6e807fdb189df9cdfc,313.15,100.0,Liquid,1,CCCC[N+]1(C)CCCCC1.N#C[N-]C#N,Solvent,1.0,,,,,,,,,,1.0079200000000001,0.00024500000000000005,10.1016/j.jct.2013.10.034
6e25aaff6d55468a9e2434192ca3eb7a,313.15,100.0,Liquid,2,CCCC[N+]1(C)CCCCC1.N#C[N-]C#N,Solvent,0.9216,,O,Solvent,0.07840000000000003,,,,,,1.0078000000000003,0.00022000000000000006,10.1016/j.jct.2013.10.034
c23e6b524b91477e97ed2b759162f731,313.15,100.0,Liquid,2,CCCC[N+]1(C)CCCCC1.N#C[N-]C#N,Solvent,0.7878,,O,Solvent,0.21220000000000006,,,,,,1.0075300000000003,0.00018500000000000005,10.1016/j.jct.2013.10.034
d978485201764094a3be15c21ffb92e0,313.15,100.0,Liquid,2,CCCC[N+]1(C)CCCCC1.N#C[N-]C#N,Solvent,0.6246,,O,Solvent,0.37539999999999996,,,,,,1.0070100000000002,0.00015000000000000004,10.1016/j.jct.2013.10.034
739f36f89fbf425186beea172bba1a70,313.15,100.0,Liquid,2,CCCC[N+]1(C)CCCCC1.N#C[N-]C#N,Solvent,0.4952,,O,Solvent,0.5048,,,,,,1.0063400000000002,0.00013000000000000004,10.1016/j.jct.2013.10.034
0887213bc2bd4750bd318edea69f59e2,313.15,100.0,Liquid,2,CCCC[N+]1(C)CCCCC1.N#C[N-]C#N,Solvent,0.3581,,O,Solvent,0.6419,,,,,,1.0052500000000002,0.00011500000000000003,10.1016/j.jct.2013.10.034
7a776bf5683543899e550557f1f9045b,313.15,100.0,Liquid,2,CCCC[N+]1(C)CCCCC1.N#C[N-]C#N,Solvent,0.2651,,O,Solvent,0.7349,,,,,,1.0040200000000001,0.00011000000000000003,10.1016/j.jct.2013.10.034
8b73f7d90d214dc3a73bf85f2a39bd0a,313.15,100.0,Liquid,2,CCCC[N+]1(C)CCCCC1.N#C[N-]C#N,Solvent,0.1748,,O,Solvent,0.8251999999999999,,,,,,1.0018600000000002,0.00010500000000000002,10.1016/j.jct.2013.10.034
a25cfe3f0bd5458da1f4ff104a94cc43,313.15,100.0,Liquid,2,CCCC[N+]1(C)CCCCC1.N#C[N-]C#N,Solvent,0.0936,,O,Solvent,0.9064,,,,,,0.9984300000000002,0.00010500000000000002,10.1016/j.jct.2013.10.034
c1b9b712f6274ed3a1e120a7ce638c08,313.15,100.0,Liquid,1,O,Solvent,1.0,,,,,,,,,,0.9921500000000002,0.00010000000000000003,10.1016/j.jct.2013.10.034
8a060011ff77401b96f02d0312a66fbd,318.15,100.0,Liquid,1,CCCC[N+]1(C)CCCCC1.N#C[N-]C#N,Solvent,1.0,,,,,,,,,,1.0052000000000003,0.00024500000000000005,10.1016/j.jct.2013.10.034
160c6d81ac494765bd3b9adceea96dfd,318.15,100.0,Liquid,2,CCCC[N+]1(C)CCCCC1.N#C[N-]C#N,Solvent,0.9216,,O,Solvent,0.07840000000000003,,,,,,1.0050600000000003,0.00022000000000000006,10.1016/j.jct.2013.10.034
bcd943febe31415ab8cc5286182b5655,318.15,100.0,Liquid,2,CCCC[N+]1(C)CCCCC1.N#C[N-]C#N,Solvent,0.7878,,O,Solvent,0.21220000000000006,,,,,,1.0047400000000002,0.00018000000000000004,10.1016/j.jct.2013.10.034
cc0793230960471185251992785d7d93,318.15,100.0,Liquid,2,CCCC[N+]1(C)CCCCC1.N#C[N-]C#N,Solvent,0.6246,,O,Solvent,0.37539999999999996,,,,,,1.0041500000000003,0.00014500000000000003,10.1016/j.jct.2013.10.034
c687b176d4a54350b83c09e781456dc9,318.15,100.0,Liquid,2,CCCC[N+]1(C)CCCCC1.N#C[N-]C#N,Solvent,0.4952,,O,Solvent,0.5048,,,,,,1.0034500000000002,0.00013000000000000004,10.1016/j.jct.2013.10.034
ed66995a960b41ca911217520c3906e5,318.15,100.0,Liquid,2,CCCC[N+]1(C)CCCCC1.N#C[N-]C#N,Solvent,0.3581,,O,Solvent,0.6419,,,,,,1.0022500000000003,0.00011500000000000003,10.1016/j.jct.2013.10.034
3ab8f75fd3164910a52e501ef295c3ca,318.15,100.0,Liquid,2,CCCC[N+]1(C)CCCCC1.N#C[N-]C#N,Solvent,0.2651,,O,Solvent,0.7349,,,,,,1.0009100000000002,0.00011000000000000003,10.1016/j.jct.2013.10.034
c7c96b40acbb4638a15a25e69ff3d5f9,318.15,100.0,Liquid,2,CCCC[N+]1(C)CCCCC1.N#C[N-]C#N,Solvent,0.1748,,O,Solvent,0.8251999999999999,,,,,,0.9986700000000002,0.00010500000000000002,10.1016/j.jct.2013.10.034
14a1e74afeca41f1abe1a2a589b890bb,318.15,100.0,Liquid,2,CCCC[N+]1(C)CCCCC1.N#C[N-]C#N,Solvent,0.0936,,O,Solvent,0.9064,,,,,,0.9952600000000003,0.00010500000000000002,10.1016/j.jct.2013.10.034
769ad2f9a20a407fabdef6963eeb11a5,318.15,100.0,Liquid,1,O,Solvent,1.0,,,,,,,,,,0.9901400000000002,0.00010000000000000003,10.1016/j.jct.2013.10.034
84740c1afffe4b5abf09275badf13125,323.15,100.0,Liquid,1,CCCC[N+]1(C)CCCCC1.N#C[N-]C#N,Solvent,1.0,,,,,,,,,,1.0024700000000002,0.00024000000000000006,10.1016/j.jct.2013.10.034
124b19447e2b4d08aed9a4a8af4e359b,323.15,100.0,Liquid,2,CCCC[N+]1(C)CCCCC1.N#C[N-]C#N,Solvent,0.9216,,O,Solvent,0.07840000000000003,,,,,,1.0023300000000004,0.00022000000000000006,10.1016/j.jct.2013.10.034
ca238ad2f8fd44168dd7fea4123ea75a,323.15,100.0,Liquid,2,CCCC[N+]1(C)CCCCC1.N#C[N-]C#N,Solvent,0.7878,,O,Solvent,0.21220000000000006,,,,,,1.0019500000000003,0.00018000000000000004,10.1016/j.jct.2013.10.034
7929b9860a8947e6b7232c4be5195a2f,323.15,100.0,Liquid,2,CCCC[N+]1(C)CCCCC1.N#C[N-]C#N,Solvent,0.6246,,O,Solvent,0.37539999999999996,,,,,,1.0013100000000001,0.00014500000000000003,10.1016/j.jct.2013.10.034
45734a5393c044198c592e33868196d2,323.15,100.0,Liquid,2,CCCC[N+]1(C)CCCCC1.N#C[N-]C#N,Solvent,0.4952,,O,Solvent,0.5048,,,,,,1.0005300000000001,0.00012500000000000003,10.1016/j.jct.2013.10.034
98a72b8de2c448ab9f5dd3b102ef8c33,323.15,100.0,Liquid,2,CCCC[N+]1(C)CCCCC1.N#C[N-]C#N,Solvent,0.3581,,O,Solvent,0.6419,,,,,,0.9992400000000002,0.00011500000000000003,10.1016/j.jct.2013.10.034
03896d580aba4f9b9cbb8030a803c1f1,323.15,100.0,Liquid,2,CCCC[N+]1(C)CCCCC1.N#C[N-]C#N,Solvent,0.2651,,O,Solvent,0.7349,,,,,,0.9978000000000002,0.00011000000000000003,10.1016/j.jct.2013.10.034
2c893526f6934fe995c5e519729a50d0,323.15,100.0,Liquid,2,CCCC[N+]1(C)CCCCC1.N#C[N-]C#N,Solvent,0.1748,,O,Solvent,0.8251999999999999,,,,,,0.9954300000000001,0.00010500000000000002,10.1016/j.jct.2013.10.034
797351e85af84d7fa7ef0dd586d301fa,323.15,100.0,Liquid,2,CCCC[N+]1(C)CCCCC1.N#C[N-]C#N,Solvent,0.0936,,O,Solvent,0.9064,,,,,,0.9920500000000002,0.00010500000000000002,10.1016/j.jct.2013.10.034
5b8770c65ced4b0193688277a3ec497a,323.15,100.0,Liquid,1,O,Solvent,1.0,,,,,,,,,,0.9879300000000002,0.00010000000000000003,10.1016/j.jct.2013.10.034
71060ae6bf8447018c691b554e527ce2,328.15,100.0,Liquid,1,CCCC[N+]1(C)CCCCC1.N#C[N-]C#N,Solvent,1.0,,,,,,,,,,0.9997700000000003,0.00024000000000000006,10.1016/j.jct.2013.10.034
2fba339edd9f448db4f2208beb3e9fde,328.15,100.0,Liquid,2,CCCC[N+]1(C)CCCCC1.N#C[N-]C#N,Solvent,0.9216,,O,Solvent,0.07840000000000003,,,,,,0.9996000000000003,0.00021500000000000005,10.1016/j.jct.2013.10.034
7b434cd9f4844d11b9ee1a822adcb8ab,328.15,100.0,Liquid,2,CCCC[N+]1(C)CCCCC1.N#C[N-]C#N,Solvent,0.7878,,O,Solvent,0.21220000000000006,,,,,,0.9991900000000002,0.00018000000000000004,10.1016/j.jct.2013.10.034
704ca5b5ba4d4d63b7cd903745867178,328.15,100.0,Liquid,2,CCCC[N+]1(C)CCCCC1.N#C[N-]C#N,Solvent,0.6246,,O,Solvent,0.37539999999999996,,,,,,0.9984700000000003,0.00014500000000000003,10.1016/j.jct.2013.10.034
407f6cb19e7c49b08ff8d1601daf012a,328.15,100.0,Liquid,2,CCCC[N+]1(C)CCCCC1.N#C[N-]C#N,Solvent,0.4952,,O,Solvent,0.5048,,,,,,0.9976300000000002,0.00012500000000000003,10.1016/j.jct.2013.10.034
e934c49a8210440e8cc3620cc678fb22,328.15,100.0,Liquid,2,CCCC[N+]1(C)CCCCC1.N#C[N-]C#N,Solvent,0.3581,,O,Solvent,0.6419,,,,,,0.9961800000000002,0.00011500000000000003,10.1016/j.jct.2013.10.034
37df6004a8544ae9ac5fc5ae829866be,328.15,100.0,Liquid,2,CCCC[N+]1(C)CCCCC1.N#C[N-]C#N,Solvent,0.2651,,O,Solvent,0.7349,,,,,,0.9946800000000002,0.00011000000000000003,10.1016/j.jct.2013.10.034
090ecdf7aeb44a249007d5dac7a91bd1,328.15,100.0,Liquid,2,CCCC[N+]1(C)CCCCC1.N#C[N-]C#N,Solvent,0.1748,,O,Solvent,0.8251999999999999,,,,,,0.9922200000000002,0.00010500000000000002,10.1016/j.jct.2013.10.034
b7e551c5ec8449478b25d6ad87dd5248,328.15,100.0,Liquid,2,CCCC[N+]1(C)CCCCC1.N#C[N-]C#N,Solvent,0.0936,,O,Solvent,0.9064,,,,,,0.9888000000000002,0.00010500000000000002,10.1016/j.jct.2013.10.034
b2d2a9e3ceec406990a3cb42b16c8f17,328.15,100.0,Liquid,1,O,Solvent,1.0,,,,,,,,,,0.9856100000000002,0.00010000000000000003,10.1016/j.jct.2013.10.034
651b1550fd88412bba676fb4a68562ce,333.15,100.0,Liquid,1,CCCC[N+]1(C)CCCCC1.N#C[N-]C#N,Solvent,1.0,,,,,,,,,,0.9970800000000003,0.00024000000000000006,10.1016/j.jct.2013.10.034
e02099945b7c422d8ffd1aefbe0766ec,333.15,100.0,Liquid,2,CCCC[N+]1(C)CCCCC1.N#C[N-]C#N,Solvent,0.9216,,O,Solvent,0.07840000000000003,,,,,,0.9969000000000002,0.00021500000000000005,10.1016/j.jct.2013.10.034
a8506477dd3448dcadcf68c04bdb1f6d,333.15,100.0,Liquid,2,CCCC[N+]1(C)CCCCC1.N#C[N-]C#N,Solvent,0.7878,,O,Solvent,0.21220000000000006,,,,,,0.9964600000000002,0.00018000000000000004,10.1016/j.jct.2013.10.034
fbc769b17e3747e98e2c8e8f75b28cf1,333.15,100.0,Liquid,2,CCCC[N+]1(C)CCCCC1.N#C[N-]C#N,Solvent,0.6246,,O,Solvent,0.37539999999999996,,,,,,0.9956600000000002,0.00014500000000000003,10.1016/j.jct.2013.10.034
12bbbea51b3d43cd97f68410c07b3c04,333.15,100.0,Liquid,2,CCCC[N+]1(C)CCCCC1.N#C[N-]C#N,Solvent,0.4952,,O,Solvent,0.5048,,,,,,0.9947500000000002,0.00012500000000000003,10.1016/j.jct.2013.10.034
716189f5792f43199529e1f30d515806,333.15,100.0,Liquid,2,CCCC[N+]1(C)CCCCC1.N#C[N-]C#N,Solvent,0.3581,,O,Solvent,0.6419,,,,,,0.9932000000000003,0.00011500000000000003,10.1016/j.jct.2013.10.034
051bd46881504aad80d7918973459f63,333.15,100.0,Liquid,2,CCCC[N+]1(C)CCCCC1.N#C[N-]C#N,Solvent,0.2651,,O,Solvent,0.7349,,,,,,0.9913700000000002,0.00011000000000000003,10.1016/j.jct.2013.10.034
d1378cef6d9e420f8a6fd70c3d8937f3,333.15,100.0,Liquid,2,CCCC[N+]1(C)CCCCC1.N#C[N-]C#N,Solvent,0.1748,,O,Solvent,0.8251999999999999,,,,,,0.9889600000000003,0.00010500000000000002,10.1016/j.jct.2013.10.034
2ea05f680afe4b8eac4efddb4a8199a5,333.15,100.0,Liquid,2,CCCC[N+]1(C)CCCCC1.N#C[N-]C#N,Solvent,0.0936,,O,Solvent,0.9064,,,,,,0.9855100000000002,0.00010500000000000002,10.1016/j.jct.2013.10.034
66a3aa63f2aa40d7a11f6a82c61cef2c,333.15,100.0,Liquid,1,O,Solvent,1.0,,,,,,,,,,0.9831700000000002,0.00010000000000000003,10.1016/j.jct.2013.10.034
9a962ff903ab482a86f798bcb091d033,338.15,100.0,Liquid,1,CCCC[N+]1(C)CCCCC1.N#C[N-]C#N,Solvent,1.0,,,,,,,,,,0.9943900000000002,0.00024000000000000006,10.1016/j.jct.2013.10.034
230ccf0616d74e168681aa5f402c23af,338.15,100.0,Liquid,2,CCCC[N+]1(C)CCCCC1.N#C[N-]C#N,Solvent,0.9216,,O,Solvent,0.07840000000000003,,,,,,0.9941600000000002,0.00021500000000000005,10.1016/j.jct.2013.10.034
38bee641d06548e09030dd4bfe03fb6a,338.15,100.0,Liquid,2,CCCC[N+]1(C)CCCCC1.N#C[N-]C#N,Solvent,0.7878,,O,Solvent,0.21220000000000006,,,,,,0.9936500000000003,0.00018000000000000004,10.1016/j.jct.2013.10.034
e4a77e72c1dc4deab04d98bbc54e5c10,338.15,100.0,Liquid,2,CCCC[N+]1(C)CCCCC1.N#C[N-]C#N,Solvent,0.6246,,O,Solvent,0.37539999999999996,,,,,,0.9928500000000002,0.00014500000000000003,10.1016/j.jct.2013.10.034
7ab33562449e49fcb62876a80f3af37f,338.15,100.0,Liquid,2,CCCC[N+]1(C)CCCCC1.N#C[N-]C#N,Solvent,0.4952,,O,Solvent,0.5048,,,,,,0.9919000000000002,0.00012500000000000003,10.1016/j.jct.2013.10.034
47c0c49fa5414c5c99477be785b42941,338.15,100.0,Liquid,2,CCCC[N+]1(C)CCCCC1.N#C[N-]C#N,Solvent,0.3581,,O,Solvent,0.6419,,,,,,0.9902400000000002,0.00011500000000000003,10.1016/j.jct.2013.10.034
67a530e1d834457bb419be00ae0395d3,338.15,100.0,Liquid,2,CCCC[N+]1(C)CCCCC1.N#C[N-]C#N,Solvent,0.2651,,O,Solvent,0.7349,,,,,,0.9883800000000003,0.00011000000000000003,10.1016/j.jct.2013.10.034
a20ffb8122954334943ee3d34fd16697,338.15,100.0,Liquid,2,CCCC[N+]1(C)CCCCC1.N#C[N-]C#N,Solvent,0.1748,,O,Solvent,0.8251999999999999,,,,,,0.9857000000000002,0.00010500000000000002,10.1016/j.jct.2013.10.034
cf4eaeb9f63c4b909851c1840ad44e52,338.15,100.0,Liquid,2,CCCC[N+]1(C)CCCCC1.N#C[N-]C#N,Solvent,0.0936,,O,Solvent,0.9064,,,,,,0.9825900000000003,0.00010500000000000002,10.1016/j.jct.2013.10.034
bc639c6abee04f2791c9c859282afd7f,338.15,100.0,Liquid,1,O,Solvent,1.0,,,,,,,,,,0.9803000000000002,0.00010000000000000003,10.1016/j.jct.2013.10.034
662de7937df043439df5bd477f14f46a,343.15,100.0,Liquid,1,CCCC[N+]1(C)CCCCC1.N#C[N-]C#N,Solvent,1.0,,,,,,,,,,0.9917200000000003,0.00024000000000000006,10.1016/j.jct.2013.10.034
a669c0dc450548ba9b780893b827d560,343.15,100.0,Liquid,2,CCCC[N+]1(C)CCCCC1.N#C[N-]C#N,Solvent,0.9216,,O,Solvent,0.07840000000000003,,,,,,0.9914500000000003,0.00021500000000000005,10.1016/j.jct.2013.10.034
a77aae2d44df45d0a83ec3406c5cda9a,343.15,100.0,Liquid,2,CCCC[N+]1(C)CCCCC1.N#C[N-]C#N,Solvent,0.7878,,O,Solvent,0.21220000000000006,,,,,,0.9909200000000002,0.00018000000000000004,10.1016/j.jct.2013.10.034
a310820935aa44fcbfd7e0c0fe2a0e68,343.15,100.0,Liquid,2,CCCC[N+]1(C)CCCCC1.N#C[N-]C#N,Solvent,0.6246,,O,Solvent,0.37539999999999996,,,,,,0.9900600000000002,0.00014500000000000003,10.1016/j.jct.2013.10.034
207f7a5f3778483d984c8552b45b2c56,343.15,100.0,Liquid,2,CCCC[N+]1(C)CCCCC1.N#C[N-]C#N,Solvent,0.4952,,O,Solvent,0.5048,,,,,,0.9888400000000003,0.00012500000000000003,10.1016/j.jct.2013.10.034
cf558c1088984b5db62f5066b0374f60,343.15,100.0,Liquid,2,CCCC[N+]1(C)CCCCC1.N#C[N-]C#N,Solvent,0.3581,,O,Solvent,0.6419,,,,,,0.9869300000000002,0.00011500000000000003,10.1016/j.jct.2013.10.034
612c8c1bc09c4698917d4ca26074fb0a,343.15,100.0,Liquid,2,CCCC[N+]1(C)CCCCC1.N#C[N-]C#N,Solvent,0.2651,,O,Solvent,0.7349,,,,,,0.9848800000000002,0.00011000000000000003,10.1016/j.jct.2013.10.034
268cc076fbd0483ebe49dd72cc3b00d2,343.15,100.0,Liquid,2,CCCC[N+]1(C)CCCCC1.N#C[N-]C#N,Solvent,0.1748,,O,Solvent,0.8251999999999999,,,,,,0.9824100000000002,0.00010500000000000002,10.1016/j.jct.2013.10.034
cb03ec541ec840a582dc897398916127,343.15,100.0,Liquid,2,CCCC[N+]1(C)CCCCC1.N#C[N-]C#N,Solvent,0.0936,,O,Solvent,0.9064,,,,,,0.9799900000000002,0.00010500000000000002,10.1016/j.jct.2013.10.034
d4f2b32944ae4ea3989c9098c352b7ad,343.15,100.0,Liquid,1,O,Solvent,1.0,,,,,,,,,,0.9781000000000003,0.00010000000000000003,10.1016/j.jct.2013.10.034
19925f73709540118c5d20d53ee1b21b,298.15,100.0,Liquid,1,CCCC[N+]1(C)CCCC1.N#C[N-]C#N,Solvent,1.0,,,,,,,,,,1.0192000000000003,0.0006800000000000002,10.1016/j.jct.2013.10.034
61152991dd5a44e2880f9f9a702a9a9f,298.15,100.0,Liquid,2,CCCC[N+]1(C)CCCC1.N#C[N-]C#N,Solvent,0.9732,,O,Solvent,0.026800000000000046,,,,,,1.0191300000000003,0.0006450000000000002,10.1016/j.jct.2013.10.034
b5e4bbc1a12945b4abd73918dcdcd82e,298.15,100.0,Liquid,2,CCCC[N+]1(C)CCCC1.N#C[N-]C#N,Solvent,0.8776,,O,Solvent,0.12239999999999995,,,,,,1.0187900000000003,0.0005350000000000002,10.1016/j.jct.2013.10.034
ac28c9c862334adf84762dfa5d4ecc86,298.15,100.0,Liquid,2,CCCC[N+]1(C)CCCC1.N#C[N-]C#N,Solvent,0.7413,,O,Solvent,0.25870000000000004,,,,,,1.0182200000000003,0.00040000000000000013,10.1016/j.jct.2013.10.034
24a25cf632044ec2aa7cd3d12b0d836c,298.15,100.0,Liquid,2,CCCC[N+]1(C)CCCC1.N#C[N-]C#N,Solvent,0.711,,O,Solvent,0.28900000000000003,,,,,,1.0180900000000004,0.0003700000000000001,10.1016/j.jct.2013.10.034
7b993a396c2a4c9fa0170472534d594c,298.15,100.0,Liquid,2,CCCC[N+]1(C)CCCC1.N#C[N-]C#N,Solvent,0.629,,O,Solvent,0.371,,,,,,1.0177300000000002,0.0003000000000000001,10.1016/j.jct.2013.10.034
a3fce90da90f4d73b8c52c6c0e5f6b96,298.15,100.0,Liquid,2,CCCC[N+]1(C)CCCC1.N#C[N-]C#N,Solvent,0.6244,,O,Solvent,0.37560000000000004,,,,,,1.0177100000000003,0.00029500000000000007,10.1016/j.jct.2013.10.034
b5744e43bb3340cf92347e0468346246,298.15,100.0,Liquid,2,CCCC[N+]1(C)CCCC1.N#C[N-]C#N,Solvent,0.5239,,O,Solvent,0.47609999999999997,,,,,,1.0172700000000001,0.00022500000000000005,10.1016/j.jct.2013.10.034
cd88ab33513e418c8aee3b0af9f4bcfc,298.15,100.0,Liquid,2,CCCC[N+]1(C)CCCC1.N#C[N-]C#N,Solvent,0.4762,,O,Solvent,0.5238,,,,,,1.0169900000000003,0.00020000000000000006,10.1016/j.jct.2013.10.034
fbcc73e426aa43c39395fcfda521e7cf,298.15,100.0,Liquid,2,CCCC[N+]1(C)CCCC1.N#C[N-]C#N,Solvent,0.4198,,O,Solvent,0.5802,,,,,,1.0166500000000003,0.00017500000000000003,10.1016/j.jct.2013.10.034
