,Id,Temperature (K),Pressure (kPa),Phase,N Components,Component 1,Role 1,Mole Fraction 1,Exact Amount 1,Component 2,Role 2,Mole Fraction 2,Exact Amount 2,Component 3,Role 3,Mole Fraction 3,Exact Amount 3,Density Value (g / ml),Density Uncertainty (g / ml),OsmoticCoefficient Value (),OsmoticCoefficient Uncertainty (),Source
4086,9b9635aaddb643b7bc6b9dac405e027f,298.15,,Liquid + Gas,3,O=S(=O)([O-])[O-].[K+].[K+],Solvent,0.005867565907179333,,O=P([O-])([O-])O.[K+].[K+],Solvent,0.0038058536831655785,,O,Solvent,0.9903265804096549,,,,0.6909,0.00775,10.1016/j.jct.2014.07.010
4087,6140ea91f12043898938a1fca966f6cd,298.15,,Liquid + Gas,3,O=S(=O)([O-])[O-].[K+].[K+],Solvent,0.0054642780024809195,,O=P([O-])([O-])O.[K+].[K+],Solvent,0.0035441842358039403,,O,Solvent,0.990991537761715,,,,0.6943,0.00765,10.1016/j.jct.2014.07.010
4088,fc2109c8a8ea4a1ead6e7e9ca1a8dbff,298.15,,Liquid + Gas,3,O=S(=O)([O-])[O-].[K+].[K+],Solvent,0.0050733799580947965,,O=P([O-])([O-])O.[K+].[K+],Solvent,0.0032906672357514754,,O,Solvent,0.9916359528061537,,,,0.7001,0.0075,10.1016/j.jct.2014.07.010
4089,5328b3be7eb44aa2ac4024a8dd8dcba7,298.15,,Liquid + Gas,3,O=S(=O)([O-])[O-].[K+].[K+],Solvent,0.004988689239359698,,O=P([O-])([O-])O.[K+].[K+],Solvent,0.003235742348941805,,O,Solvent,0.9917755684116986,,,,0.7011,0.00745,10.1016/j.jct.2014.07.010
4090,2dfea79c65104e58be78cf67d81b58cc,298.15,,Liquid + Gas,3,O=S(=O)([O-])[O-].[K+].[K+],Solvent,0.004827214882363272,,O=P([O-])([O-])O.[K+].[K+],Solvent,0.0031309876906376218,,O,Solvent,0.992041797426999,,,,0.704,0.0074,10.1016/j.jct.2014.07.010
4091,2fef5b3640cd4acf9b867b7508e7f87b,298.15,,Liquid + Gas,3,O=S(=O)([O-])[O-].[K+].[K+],Solvent,0.009309514733001208,,O=P([O-])([O-])O.[K+].[K+],Solvent,0.0022525891616768418,,O,Solvent,0.988437896105322,,,,0.6765,0.0081,10.1016/j.jct.2014.07.010
4092,d51f0dc71da44616ac933df2757f870f,298.15,,Liquid + Gas,3,O=S(=O)([O-])[O-].[K+].[K+],Solvent,0.009078343473637195,,O=P([O-])([O-])O.[K+].[K+],Solvent,0.002196778504922156,,O,Solvent,0.9887248780214407,,,,0.6777,0.00805,10.1016/j.jct.2014.07.010
4093,86e803061cf04ea09171758ded97012c,298.15,,Liquid + Gas,3,O=S(=O)([O-])[O-].[K+].[K+],Solvent,0.009021630973143846,,O=P([O-])([O-])O.[K+].[K+],Solvent,0.0021830405286973613,,O,Solvent,0.9887953284981588,,,,0.6782,0.00805,10.1016/j.jct.2014.07.010
4094,b06397e3751944a999a5112c334dd6e1,298.15,,Liquid + Gas,3,O=S(=O)([O-])[O-].[K+].[K+],Solvent,0.00864698464495495,,O=P([O-])([O-])O.[K+].[K+],Solvent,0.0020922854908751445,,O,Solvent,0.9892607298641699,,,,0.681,0.008,10.1016/j.jct.2014.07.010
4095,76082a1196ce459fbabb8b9df7d2480a,298.15,,Liquid + Gas,3,O=S(=O)([O-])[O-].[K+].[K+],Solvent,0.008138549980208123,,O=P([O-])([O-])O.[K+].[K+],Solvent,0.001969323299766381,,O,Solvent,0.9898921267200255,,,,0.6851,0.00785,10.1016/j.jct.2014.07.010
4096,a91360efe48c406c81991f96c1ba48dd,298.15,,Liquid + Gas,3,O=S(=O)([O-])[O-].[K+].[K+],Solvent,0.007837099717364685,,O=P([O-])([O-])O.[K+].[K+],Solvent,0.0018963890278986253,,O,Solvent,0.9902665112547366,,,,0.6866,0.00785,10.1016/j.jct.2014.07.010
4097,0bedd77b61884f449fb1d0a14b0db69a,298.15,,Liquid + Gas,3,O=S(=O)([O-])[O-].[K+].[K+],Solvent,0.007292074541000956,,O=P([O-])([O-])O.[K+].[K+],Solvent,0.0017645081588183575,,O,Solvent,0.9909434173001808,,,,0.6906,0.00775,10.1016/j.jct.2014.07.010
4098,f49e3f505f5040e7839259a2115a7bcd,298.15,,Liquid + Gas,3,O=S(=O)([O-])[O-].[K+].[K+],Solvent,0.00678598293556462,,O=P([O-])([O-])O.[K+].[K+],Solvent,0.0016420120865460143,,O,Solvent,0.9915720049778892,,,,0.6947,0.00765,10.1016/j.jct.2014.07.010
4099,e6e8b99731224a40a0dc8a79e7f8e542,298.15,,Liquid + Gas,3,O=S(=O)([O-])[O-].[K+].[K+],Solvent,0.006667465937269858,,O=P([O-])([O-])O.[K+].[K+],Solvent,0.0016133127204251674,,O,Solvent,0.991719221342305,,,,0.6963,0.0076,10.1016/j.jct.2014.07.010
4100,4d28249cd58944308b659e9f3d5c6acd,298.15,,Liquid + Gas,3,O=S(=O)([O-])[O-].[K+].[K+],Solvent,0.006456386210293686,,O=P([O-])([O-])O.[K+].[K+],Solvent,0.001562271043245887,,O,Solvent,0.9919813427464603,,,,0.6987,0.00755,10.1016/j.jct.2014.07.010
4101,026cc76be84b491681d3fa114c519fd9,298.15,,Liquid + Gas,2,O=S(=O)([O-])[O-].[K+].[K+],Solvent,0.011625463944981144,,O,Solvent,0.9883745360550188,,,,,,,,0.6727,0.0082,10.1016/j.jct.2014.07.010
4102,b81e0df73be94030ac344ff302a62a14,298.15,,Liquid + Gas,2,O=S(=O)([O-])[O-].[K+].[K+],Solvent,0.011338871006783663,,O,Solvent,0.9886611289932163,,,,,,,,0.6733,0.00815,10.1016/j.jct.2014.07.010
4103,045fbfe5fbad427f91959b15962b5ef8,298.15,,Liquid + Gas,2,O=S(=O)([O-])[O-].[K+].[K+],Solvent,0.011259271496589146,,O,Solvent,0.9887407285034109,,,,,,,,0.6748,0.00815,10.1016/j.jct.2014.07.010
4104,a3bb43673d50475992de861b95214312,298.15,,Liquid + Gas,2,O=S(=O)([O-])[O-].[K+].[K+],Solvent,0.010806085061959661,,O,Solvent,0.9891939149380402,,,,,,,,0.6767,0.0081,10.1016/j.jct.2014.07.010
4105,f9c7d3e922f1434498016defb957960a,298.15,,Liquid + Gas,2,O=S(=O)([O-])[O-].[K+].[K+],Solvent,0.010179186146522672,,O,Solvent,0.9898208138534774,,,,,,,,0.6802,0.008,10.1016/j.jct.2014.07.010
4106,e4f5f2411c534491b166d54aae4fb085,298.15,,Liquid + Gas,2,O=S(=O)([O-])[O-].[K+].[K+],Solvent,0.009802912542497539,,O,Solvent,0.9901970874575026,,,,,,,,0.6817,0.00795,10.1016/j.jct.2014.07.010
4107,672b4aa8755c456384af5d407045aaad,298.15,,Liquid + Gas,2,O=S(=O)([O-])[O-].[K+].[K+],Solvent,0.00911831865339021,,O,Solvent,0.9908816813466096,,,,,,,,0.6859,0.00785,10.1016/j.jct.2014.07.010
4108,a9f76a5b476e4ba68ff05d26cfa0352a,298.15,,Liquid + Gas,2,O=S(=O)([O-])[O-].[K+].[K+],Solvent,0.008479536991000612,,O,Solvent,0.9915204630089992,,,,,,,,0.6905,0.00775,10.1016/j.jct.2014.07.010
4109,b842db33d1e64b86940709e4691a464f,298.15,,Liquid + Gas,2,O=S(=O)([O-])[O-].[K+].[K+],Solvent,0.008338005133237647,,O,Solvent,0.9916619948667622,,,,,,,,0.6915,0.0077,10.1016/j.jct.2014.07.010
4110,220d60ebe9984ffbbc42443ac4b1633d,298.15,,Liquid + Gas,2,O=S(=O)([O-])[O-].[K+].[K+],Solvent,0.008088321691053236,,O,Solvent,0.9919116783089467,,,,,,,,0.6926,0.0077,10.1016/j.jct.2014.07.010
4111,98c2dcaa894840c193616bb02ecd2a17,298.15,,Liquid + Gas,2,O=S(=O)([O-])[O-].[K+].[K+],Solvent,0.011625463944981144,,O,Solvent,0.9883745360550188,,,,,,,,0.6727,0.0082,10.1016/j.jct.2014.07.010
4112,5c885b5bdabb4e05b03dfa347b60a78d,298.15,,Liquid + Gas,2,O=S(=O)([O-])[O-].[K+].[K+],Solvent,0.011338871006783663,,O,Solvent,0.9886611289932163,,,,,,,,0.6733,0.00815,10.1016/j.jct.2014.07.010
4113,eb1cbf4895e24702ba248bbce97d3f0a,298.15,,Liquid + Gas,2,O=S(=O)([O-])[O-].[K+].[K+],Solvent,0.011259271496589146,,O,Solvent,0.9887407285034109,,,,,,,,0.6748,0.00815,10.1016/j.jct.2014.07.010
4114,5beb6d748e8548b2afd06b75740d8bdd,298.15,,Liquid + Gas,2,O=S(=O)([O-])[O-].[K+].[K+],Solvent,0.010806085061959661,,O,Solvent,0.9891939149380402,,,,,,,,0.6767,0.0081,10.1016/j.jct.2014.07.010
4115,b60087a2be3c47ac957c7d11363c1b38,298.15,,Liquid + Gas,2,O=S(=O)([O-])[O-].[K+].[K+],Solvent,0.010179186146522672,,O,Solvent,0.9898208138534774,,,,,,,,0.6802,0.008,10.1016/j.jct.2014.07.010
4116,91ebef8b22ff4de1aa7f86c7920c92e5,298.15,,Liquid + Gas,2,O=S(=O)([O-])[O-].[K+].[K+],Solvent,0.009802912542497539,,O,Solvent,0.9901970874575026,,,,,,,,0.6817,0.00795,10.1016/j.jct.2014.07.010
4117,a3d4bfb5c19f418bb202827e973f8bab,298.15,,Liquid + Gas,2,O=S(=O)([O-])[O-].[K+].[K+],Solvent,0.00911831865339021,,O,Solvent,0.9908816813466096,,,,,,,,0.6859,0.00785,10.1016/j.jct.2014.07.010
4118,fa9c6ee3fc75435fbf632fb41aa76d40,298.15,,Liquid + Gas,2,O=S(=O)([O-])[O-].[K+].[K+],Solvent,0.008479536991000612,,O,Solvent,0.9915204630089992,,,,,,,,0.6905,0.00775,10.1016/j.jct.2014.07.010
4119,2e3e1a8ac5644e31a29c543b2612042a,298.15,,Liquid + Gas,2,O=S(=O)([O-])[O-].[K+].[K+],Solvent,0.008338005133237647,,O,Solvent,0.9916619948667622,,,,,,,,0.6915,0.0077,10.1016/j.jct.2014.07.010
4120,73cb97f4dba742f691c163a128f2d787,298.15,,Liquid + Gas,2,O=S(=O)([O-])[O-].[K+].[K+],Solvent,0.008088321691053236,,O,Solvent,0.9919116783089467,,,,,,,,0.6926,0.0077,10.1016/j.jct.2014.07.010
4121,3ce7c436cfbc48d8a47f27da10e9883c,298.15,,Liquid + Gas,2,[Cl-].[Na+],Solvent,0.00903022317288723,,O,Solvent,0.9909697768271128,,,,,,,,0.9219,0.0101,10.1021/je500271z
4122,3e87efec1f6d473dbaa9daf38e6d9c7f,298.15,,Liquid + Gas,3,NCC(=O)O,Solvent,0.001558068037803013,,[Cl-].[Na+],Solvent,0.009016153470787325,,O,Solvent,0.9894257784914097,,,,0.7796,0.01075,10.1021/je500271z
4123,e451e57491644284940781cb955c99cd,298.15,,Liquid + Gas,3,NCC(=O)O,Solvent,0.0070744069247750075,,[Cl-].[Na+],Solvent,0.008966339699540691,,O,Solvent,0.9839592533756842,,,,0.7326,0.01105,10.1021/je500271z
4124,25c5524022c74eb8925c0d757ba93236,298.15,,Liquid + Gas,3,NCC(=O)O,Solvent,0.0150035179665573,,[Cl-].[Na+],Solvent,0.008894738057270793,,O,Solvent,0.976101743976172,,,,0.7931,0.01065,10.1021/je500271z
4125,e9e3f11a06f246c3893a7a99e72765b6,298.15,,Liquid + Gas,3,NCC(=O)O,Solvent,0.025046847087824214,,[Cl-].[Na+],Solvent,0.008804044553906995,,O,Solvent,0.9661491083582688,,,,0.7731,0.01075,10.1021/je500271z
4126,ae4d33b0ed84432a81ae2f61dd3c9ea9,298.15,,Liquid + Gas,3,NCC(=O)O,Solvent,0.02516511041056851,,[Cl-].[Na+],Solvent,0.008802976609709447,,O,Solvent,0.9660319129797219,,,,0.8234,0.0105,10.1021/je500271z
4127,5ba6d748d3a244c6ab9a95c3ca24f36e,298.15,,Liquid + Gas,3,NCC(=O)O,Solvent,0.03493099888833868,,[Cl-].[Na+],Solvent,0.008714788457273654,,O,Solvent,0.9563542126543877,,,,0.8074,0.01055,10.1021/je500271z
4128,83a8aadf52734e4f81763618ed0c05fd,298.15,,Liquid + Gas,3,NCC(=O)O,Solvent,0.03911958914882974,,[Cl-].[Na+],Solvent,0.00867696455244164,,O,Solvent,0.9522034462987287,,,,0.8015,0.0106,10.1021/je500271z
4129,96a3ba1e1d7b4541a456f9e103821166,298.15,,Liquid + Gas,3,NCC(=O)O,Solvent,0.04096955486542844,,[Cl-].[Na+],Solvent,0.008660258949158563,,O,Solvent,0.950370186185413,,,,0.7881,0.0107,10.1021/je500271z
4130,321db7e73d98428ebdc4509890b640b7,298.15,,Liquid + Gas,3,NCC(=O)O,Solvent,0.045124724236782,,[Cl-].[Na+],Solvent,0.008622736842414094,,O,Solvent,0.9462525389208039,,,,0.8152,0.0105,10.1021/je500271z
4131,e8e53ddeb9e344929060606f4fe0a396,298.15,,Liquid + Gas,2,[Cl-].[Na+],Solvent,0.03465504977325559,,O,Solvent,0.9653449502267444,,,,,,,,0.9761,0.01,10.1021/je500271z
4132,7569ac3129b14ba8a2c68851ba523511,298.15,,Liquid + Gas,3,NCC(=O)O,Solvent,0.003860450065260269,,[Cl-].[Na+],Solvent,0.03452126568409683,,O,Solvent,0.961618284250643,,,,0.8804,0.0102,10.1021/je500271z
4133,8f841ff42dad45438c4342fbc5770ce0,298.15,,Liquid + Gas,3,NCC(=O)O,Solvent,0.007704908026756231,,[Cl-].[Na+],Solvent,0.034388035802089996,,O,Solvent,0.9579070561711538,,,,0.8884,0.0102,10.1021/je500271z
4134,65ca5e5852ca487d99c9cf575d503db2,298.15,,Liquid + Gas,3,NCC(=O)O,Solvent,0.015513356471199297,,[Cl-].[Na+],Solvent,0.03411743363259592,,O,Solvent,0.9503692098962048,,,,0.8754,0.01025,10.1021/je500271z
4135,8e128560948c4e6aaf9138af0e0f0cb0,298.15,,Liquid + Gas,3,NCC(=O)O,Solvent,0.01728992772998141,,[Cl-].[Na+],Solvent,0.03405586646719709,,O,Solvent,0.9486542058028216,,,,0.8944,0.01015,10.1021/je500271z
4136,d8cfefd9e4d745f28c94e1ed9c3912dd,298.15,,Liquid + Gas,3,NCC(=O)O,Solvent,0.024796864686094214,,[Cl-].[Na+],Solvent,0.03379571319333831,,O,Solvent,0.9414074221205675,,,,0.8804,0.0102,10.1021/je500271z
4137,b690d29717c04b5098905e0860438eab,298.15,,Liquid + Gas,3,NCC(=O)O,Solvent,0.042391349044109614,,[Cl-].[Na+],Solvent,0.03318597546217652,,O,Solvent,0.9244226754937138,,,,0.8654,0.0103,10.1021/je500271z
4138,f57590cfa925408fa948bf3e94d320dd,298.15,,Liquid + Gas,3,NCC(=O)O,Solvent,0.045416151847154605,,[Cl-].[Na+],Solvent,0.033081150770482716,,O,Solvent,0.9215026973823627,,,,0.8937,0.0102,10.1021/je500271z
4139,90ce10045bdc4692b7ce7a8fe348357c,298.15,,Liquid + Gas,3,NCC(=O)O,Solvent,0.0478105077080454,,[Cl-].[Na+],Solvent,0.03299817424894866,,O,Solvent,0.9191913180430059,,,,0.8961,0.01015,10.1021/je500271z
4140,922be3de2ec244b1ad1a18f1d83f3352,298.15,,Liquid + Gas,3,NCC(=O)O,Solvent,0.0596466398206753,,[Cl-].[Na+],Solvent,0.03258799250146264,,O,Solvent,0.9077653676778621,,,,0.8544,0.01035,10.1021/je500271z
4141,9ed8f9744b84415392777cc7ce14f243,298.15,,Liquid + Gas,2,[Cl-].[Na+],Solvent,0.00445667697490759,,O,Solvent,0.9955433230250924,,,,,,,,0.9495,0.01005,10.1021/je500271z
4142,3b95929e0f1a41b5bccc313d3fa6fa83,298.15,,Liquid + Gas,3,NCC(=O)O,Solvent,0.0023045300975901278,,[Cl-].[Na+],Solvent,0.004446406428683678,,O,Solvent,0.9932490634737261,,,,0.8749,0.01025,10.1021/je500271z
4143,abaa6c45328542d99bdb60b907dc5e41,298.15,,Liquid + Gas,3,NCC(=O)O,Solvent,0.010827941839781021,,[Cl-].[Na+],Solvent,0.004408420335824599,,O,Solvent,0.9847636378243944,,,,0.8031,0.0106,10.1021/je500271z
4144,6ce703e40e284da088193ec0cbe152ba,298.15,,Liquid + Gas,3,NCC(=O)O,Solvent,0.017567281990345674,,[Cl-].[Na+],Solvent,0.004378385273749507,,O,Solvent,0.9780543327359049,,,,0.8174,0.0105,10.1021/je500271z
4145,a68f63b445dd47c18359a8af835f50aa,298.15,,Liquid + Gas,3,NCC(=O)O,Solvent,0.026572470370715966,,[Cl-].[Na+],Solvent,0.004338252058040006,,O,Solvent,0.969089277571244,,,,0.8542,0.01035,10.1021/je500271z
4146,6fdd8893ccc8457e8b6c61b2fdb48b00,298.15,,Liquid + Gas,3,NCC(=O)O,Solvent,0.034784051087986954,,[Cl-].[Na+],Solvent,0.004301655695329749,,O,Solvent,0.9609142932166833,,,,0.8866,0.0102,10.1021/je500271z
4147,e8f8052c8a394bb59cf0072861df21f8,298.15,,Liquid + Gas,3,NCC(=O)O,Solvent,0.039196359682476666,,[Cl-].[Na+],Solvent,0.004281991461210499,,O,Solvent,0.9565216488563129,,,,0.9172,0.0101,10.1021/je500271z
4148,15334bfae5204ca8a7a2c309182bcebd,298.15,,Liquid + Gas,3,NCC(=O)O,Solvent,0.046335930451481405,,[Cl-].[Na+],Solvent,0.004250172700553553,,O,Solvent,0.9494138968479651,,,,0.9551,0.01005,10.1021/je500271z
4149,20b59e3d9f094e8791bd4b0134db3f09,298.15,,Liquid + Gas,3,NCC(=O)O,Solvent,0.04681866857353265,,[Cl-].[Na+],Solvent,0.0042480212926800974,,O,Solvent,0.9489333101337873,,,,0.9632,0.01,10.1021/je500271z
4150,a3a605f4fe974427b4b10e3bf4bec76f,298.15,,Liquid + Gas,3,NCC(=O)O,Solvent,0.05273524049673499,,[Cl-].[Na+],Solvent,0.004221653042819577,,O,Solvent,0.9430431064604453,,,,1.0416,0.01005,10.1021/je500271z
4151,b47f1ce8cf2c4a1582b8785a452392df,298.15,,Liquid + Gas,2,[Cl-].[Na+],Solvent,0.00903022317288723,,O,Solvent,0.9909697768271128,,,,,,,,0.9219,0.0101,10.1021/je500271z
4152,cc9570de81424cb083385f851dddac10,298.15,,Liquid + Gas,2,[Cl-].[Na+],Solvent,0.03465504977325559,,O,Solvent,0.9653449502267444,,,,,,,,0.9761,0.01,10.1021/je500271z
4153,08b8b3dc12d948dd93333032ddc9a050,298.15,,Liquid + Gas,2,[Cl-].[Na+],Solvent,0.00445667697490759,,O,Solvent,0.9955433230250924,,,,,,,,0.9495,0.01005,10.1021/je500271z
4154,904556952ab947e4a26b3961ffd6baad,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.008848257766444224,,[Cl-].[Na+],Solvent,0.008848257766444224,,O,Solvent,0.9823034844671115,,,,0.91,0.0055,10.1016/j.jct.2013.08.018
4155,d5db32d36b294ec0a29588d3a2e17992,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.017541305539911355,,[Cl-].[Na+],Solvent,0.008770652769955678,,O,Solvent,0.973688041690133,,,,0.906,0.0055,10.1016/j.jct.2013.08.018
4156,717ff34071e74180802b8c96bdb11f0b,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.026083191692400795,,[Cl-].[Na+],Solvent,0.008694397230800266,,O,Solvent,0.9652224110767988,,,,0.897,0.0055,10.1016/j.jct.2013.08.018
4157,1090484bf69c4b49b3a63c6b14b4a632,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.03447782501685054,,[Cl-].[Na+],Solvent,0.008619456254212635,,O,Solvent,0.9569027187289367,,,,0.891,0.0055,10.1016/j.jct.2013.08.018
4158,176c5d0f50ae4dc999fbcf39d53d939e,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.003526820619403094,,[Cl-].[Na+],Solvent,0.01763410309701547,,O,Solvent,0.9788390762835814,,,,0.949,0.005,10.1016/j.jct.2013.08.018
4159,c5ff5dac3605465dbe913fd8f8371e53,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.00702885173956038,,[Cl-].[Na+],Solvent,0.01757212934890095,,O,Solvent,0.9753990189115387,,,,0.929,0.005,10.1016/j.jct.2013.08.018
4160,1a22cb9dd5b04451aa33dc762dce3d1b,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.010506353807721648,,[Cl-].[Na+],Solvent,0.01751058967953608,,O,Solvent,0.9719830565127423,,,,0.941,0.005,10.1016/j.jct.2013.08.018
4161,56f011b997844348940870e7a9ec22b5,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.01395958363540153,,[Cl-].[Na+],Solvent,0.01744947954425191,,O,Solvent,0.9685909368203466,,,,0.928,0.005,10.1016/j.jct.2013.08.018
4162,d8e79e144e9143d6ad0afaccf5018b15,298.15,101.0,Liquid,2,[Cl-].[Na+],Solvent,0.017696515532888448,,O,Solvent,0.9823034844671115,,,,,,,,0.927,0.005,10.1016/j.jct.2013.08.018
4163,bd61040114724e13b2f7e7ab5a150b4f,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.003526820619403094,,[Cl-].[Na+],Solvent,0.01763410309701547,,O,Solvent,0.9788390762835814,,,,0.917,0.005,10.1016/j.jct.2013.08.018
4164,b9ccab3b235d4644a9ba5f4d7becd79c,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.00702885173956038,,[Cl-].[Na+],Solvent,0.01757212934890095,,O,Solvent,0.9753990189115387,,,,0.909,0.0055,10.1016/j.jct.2013.08.018
4165,bb23120084df436da69d7ed53e4b0f19,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.010506353807721648,,[Cl-].[Na+],Solvent,0.01751058967953608,,O,Solvent,0.9719830565127423,,,,0.903,0.0055,10.1016/j.jct.2013.08.018
4166,008c68d6dbb64748a471150fd10b254f,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.01385633747339982,,[Cl-].[Na+],Solvent,0.017451306641561484,,O,Solvent,0.9686923558850388,,,,0.905,0.0055,10.1016/j.jct.2013.08.018
4167,a3727d370fd84483ab380794d4b0d88e,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.01720080783695548,,[Cl-].[Na+],Solvent,0.017392121169823537,,O,Solvent,0.965407070993221,,,,0.891,0.0055,10.1016/j.jct.2013.08.018
4168,d5d3fe0afa8148c4974b21e551d7ba9a,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.020862104096372694,,[Cl-].[Na+],Solvent,0.017327328983698254,,O,Solvent,0.961810566919929,,,,0.886,0.0055,10.1016/j.jct.2013.08.018
4169,94533dd14a6849a3996d7bcd6e0d368f,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.02414245102607823,,[Cl-].[Na+],Solvent,0.017269278273303455,,O,Solvent,0.9585882707006183,,,,0.882,0.0055,10.1016/j.jct.2013.08.018
4170,f5f1500853314ac2abb461d0e07c85f6,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.027317184237104424,,[Cl-].[Na+],Solvent,0.017213096557721755,,O,Solvent,0.9554697192051739,,,,0.889,0.0055,10.1016/j.jct.2013.08.018
4171,e744dd96bf9e4de3953410e970eea7f0,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.03406761929604305,,[Cl-].[Na+],Solvent,0.01709363737884749,,O,Solvent,0.9488387433251094,,,,0.887,0.0055,10.1016/j.jct.2013.08.018
4172,3ecd99e8109046e1ab88f96cb98c4445,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.037588158766996276,,[Cl-].[Na+],Solvent,0.017031336097415622,,O,Solvent,0.9453805051355881,,,,0.88,0.0055,10.1016/j.jct.2013.08.018
4173,c1a8fc08522f4a468fb376d94763b73d,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.04403557393623244,,[Cl-].[Na+],Solvent,0.016917239314726253,,O,Solvent,0.9390471867490412,,,,0.884,0.0055,10.1016/j.jct.2013.08.018
4174,359ec3ae243f45f6bf9f88d1ce285f9a,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.05026949938364007,,[Cl-].[Na+],Solvent,0.016806920556215334,,O,Solvent,0.9329235800601445,,,,0.883,0.0055,10.1016/j.jct.2013.08.018
4175,3f371030594c4b7f80bba36f392be936,298.15,101.0,Liquid,2,[Cl-].[Na+],Solvent,0.05127477682944985,,O,Solvent,0.9487252231705502,,,,,,,,1.051,0.005,10.1016/j.jct.2013.08.018
4176,ff8e45c7b9fd40468e83490d941004fa,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.003406673360876007,,[Cl-].[Na+],Solvent,0.051100100413140094,,O,Solvent,0.9454932262259838,,,,1.037,0.005,10.1016/j.jct.2013.08.018
4177,c29ed96dcf3a4e3f8e386cbe4a3e683e,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.006756492995090925,,[Cl-].[Na+],Solvent,0.050928339158976814,,O,Solvent,0.9423151678459323,,,,1.025,0.005,10.1016/j.jct.2013.08.018
4178,33af22bd271f410fb164d52aab039daf,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.01015085876235655,,[Cl-].[Na+],Solvent,0.05075429381178275,,O,Solvent,0.9390948474258607,,,,1.015,0.005,10.1016/j.jct.2013.08.018
4179,09376b4ad7b54d859c7f83881dcd8f93,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.013555367211425856,,[Cl-].[Na+],Solvent,0.050579728400842745,,O,Solvent,0.9358649043877313,,,,1.01,0.005,10.1016/j.jct.2013.08.018
4180,c769c647fb5e4084bec550b847666013,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.016721761788146525,,[Cl-].[Na+],Solvent,0.050417372225567414,,O,Solvent,0.932860865986286,,,,1.004,0.005,10.1016/j.jct.2013.08.018
4181,51593056bb134833bc38d44cedb4e433,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.020064884440163588,,[Cl-].[Na+],Solvent,0.050245954357671756,,O,Solvent,0.9296891612021646,,,,1.001,0.005,10.1016/j.jct.2013.08.018
4182,d4122215b0fe430b83ad2ef243dae1b2,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.023385351046995004,,[Cl-].[Na+],Solvent,0.050075698173436836,,O,Solvent,0.926538950779568,,,,1.007,0.005,10.1016/j.jct.2013.08.018
4183,2d066893fc9f4e24b93bfdac8888d8b1,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.026537644572380902,,[Cl-].[Na+],Solvent,0.049914065026421754,,O,Solvent,0.9235482904011973,,,,0.99,0.005,10.1016/j.jct.2013.08.018
4184,ded3a75575fc447dba478904335749b4,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.029750109276166278,,[Cl-].[Na+],Solvent,0.04974934661566267,,O,Solvent,0.920500544108171,,,,0.985,0.005,10.1016/j.jct.2013.08.018
4185,f09a3ebaf3d148c9b1a9315499b71700,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.032893486530154205,,[Cl-].[Na+],Solvent,0.04958817064847368,,O,Solvent,0.9175183428213721,,,,0.987,0.005,10.1016/j.jct.2013.08.018
4186,78bf57905e6f457cbddb5e586ac79f19,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.036207115534530515,,[Cl-].[Na+],Solvent,0.04941826506077869,,O,Solvent,0.9143746194046908,,,,0.983,0.005,10.1016/j.jct.2013.08.018
4187,17931b125e68460c8cb5e90c5fc988ef,298.15,101.0,Liquid,3,NCC(=O)O,Solvent,0.04250040537994594,,[Cl-].[Na+],Solvent,0.049095578028431966,,O,Solvent,0.9084040165916221,,,,0.973,0.005,10.1016/j.jct.2013.08.018
