Id,Temperature (K),Pressure (kPa),Phase,N Components,Component 1,Role 1,Mole Fraction 1,Exact Amount 1,Component 2,Role 2,Mole Fraction 2,Exact Amount 2,Component 3,Role 3,Mole Fraction 3,Exact Amount 3,OsmoticCoefficient Value (),OsmoticCoefficient Uncertainty (),Source
6eec2409e56447e5918d27b48e7a4986,298.15,101.0,Liquid,3,CC(C)[C@H](N)C(=O)O,Solvent,0.0059802617882626,,O=[N+]([O-])[O-].[K+],Solvent,0.0509681402408749,,O,Solvent,0.9430515979708624,,0.662,0.008,10.1016/j.jct.2013.08.018
45276bc59a85419fa88faf5f977d3b66,298.15,101.0,Liquid,3,CC(C)[C@H](N)C(=O)O,Solvent,0.0068070746612428,,O=[N+]([O-])[O-].[K+],Solvent,0.0509257455953332,,O,Solvent,0.9422671797434238,,0.669,0.0075,10.1016/j.jct.2013.08.018
cae0cdd1f9e642819341797c434e804a,298.15,101.0,Liquid,2,N.N.O=S(=O)(O)O,Solvent,0.0176965155328884,,O,Solvent,0.9823034844671116,,,,,,0.643,0.008,10.1016/j.jct.2013.08.018
d0ab792b02f14512ae2ffcbc0254ceb8,298.15,101.0,Liquid,3,CC(C)[C@H](N)C(=O)O,Solvent,0.0008840435521218,,N.N.O=S(=O)(O)O,Solvent,0.0176808710424365,,O,Solvent,0.9814350854054416,,0.653,0.008,10.1016/j.jct.2013.08.018
9d642e4d5a3a43e49b680258133ad6ea,298.15,101.0,Liquid,3,CC(C)[C@H](N)C(=O)O,Solvent,0.0017665254188374,,N.N.O=S(=O)(O)O,Solvent,0.0176652541883747,,O,Solvent,0.9805682203927876,,0.667,0.0075,10.1016/j.jct.2013.08.018
75f989963ee54eb29519d29b8719ba2e,298.15,101.0,Liquid,3,CC(C)[C@H](N)C(=O)O,Solvent,0.0026474497346305,,N.N.O=S(=O)(O)O,Solvent,0.017649664897537,,O,Solvent,0.9797028853678326,,0.676,0.0075,10.1016/j.jct.2013.08.018
9ec15cb46b894d829bd2f2493558d571,298.15,101.0,Liquid,3,CC(C)[C@H](N)C(=O)O,Solvent,0.003526820619403,,N.N.O=S(=O)(O)O,Solvent,0.0176341030970154,,O,Solvent,0.9788390762835814,,0.684,0.0075,10.1016/j.jct.2013.08.018
6daf08ec80ae4ab492b6fd7e4bf01aa3,298.15,101.0,Liquid,3,CC(C)[C@H](N)C(=O)O,Solvent,0.0044046421785397,,N.N.O=S(=O)(O)O,Solvent,0.0176185687141591,,O,Solvent,0.977976789107301,,0.697,0.0075,10.1016/j.jct.2013.08.018
49d602323ddc44d0b53afc62b26120dc,298.15,101.0,Liquid,3,CC(C)[C@H](N)C(=O)O,Solvent,0.0052634080933925,,N.N.O=S(=O)(O)O,Solvent,0.0176033715498077,,O,Solvent,0.9771332203567996,,0.703,0.0075,10.1016/j.jct.2013.08.018
8a9f05d2f4b54b8b9e7f6fd06f98cc56,298.15,101.0,Liquid,3,CC(C)[C@H](N)C(=O)O,Solvent,0.0061556536692404,,N.N.O=S(=O)(O)O,Solvent,0.0175875819121156,,O,Solvent,0.9762567644186438,,0.713,0.007,10.1016/j.jct.2013.08.018
e08d4640113d481e8c0b46eea7d8e461,298.15,101.0,Liquid,3,CC(C)[C@H](N)C(=O)O,Solvent,0.0070288517395603,,N.N.O=S(=O)(O)O,Solvent,0.0175721293489009,,O,Solvent,0.9753990189115388,,0.722,0.007,10.1016/j.jct.2013.08.018
17e7914428bc47aeb90eee8b6664b5ff,298.15,101.0,Liquid,2,N.N.O=S(=O)(O)O,Solvent,0.0512747768294498,,O,Solvent,0.9487252231705502,,,,,,0.625,0.0085,10.1016/j.jct.2013.08.018
04099c3581c644ee804f6ac766dedc30,298.15,101.0,Liquid,3,CC(C)[C@H](N)C(=O)O,Solvent,0.0008538499310797,,N.N.O=S(=O)(O)O,Solvent,0.0512309958647878,,O,Solvent,0.9479151542041324,,0.634,0.008,10.1016/j.jct.2013.08.018
2fca91880e5e462f9004be13d7ce7ff1,298.15,101.0,Liquid,3,CC(C)[C@H](N)C(=O)O,Solvent,0.0017062429867029,,N.N.O=S(=O)(O)O,Solvent,0.0511872896010898,,O,Solvent,0.9471064674122072,,0.648,0.008,10.1016/j.jct.2013.08.018
a15113e6a77e494da4f8a7251dd4ca08,298.15,101.0,Liquid,3,CC(C)[C@H](N)C(=O)O,Solvent,0.0025571828923665,,N.N.O=S(=O)(O)O,Solvent,0.0511436578473316,,O,Solvent,0.9462991592603016,,0.66,0.008,10.1016/j.jct.2013.08.018
95015fd6f9144283a66b5271e38c1f67,298.15,101.0,Liquid,3,CC(C)[C@H](N)C(=O)O,Solvent,0.003406673360876,,N.N.O=S(=O)(O)O,Solvent,0.05110010041314,,O,Solvent,0.9454932262259838,,0.667,0.0075,10.1016/j.jct.2013.08.018
b0cb5c694a334de8a6c75aff11e84e33,298.15,101.0,Liquid,3,CC(C)[C@H](N)C(=O)O,Solvent,0.0042208240149903,,N.N.O=S(=O)(O)O,Solvent,0.0510583550200448,,O,Solvent,0.9447208209649648,,0.677,0.0075,10.1016/j.jct.2013.08.018
dcafdeee79d5490082036e3431efc90c,298.15,101.0,Liquid,2,[Cl-].[Na+],Solvent,0.0176965155328884,,O,Solvent,0.9823034844671116,,,,,,0.927,0.005,10.1016/j.jct.2013.08.018
10f7d7c02c4f49c4a001a37f80f7e4c8,298.15,101.0,Liquid,3,O=C(O)[C@@H]1CCCN1,Solvent,0.003526820619403,,[Cl-].[Na+],Solvent,0.0176341030970154,,O,Solvent,0.9788390762835814,,0.92,0.005,10.1016/j.jct.2013.08.018
191caa2b0cd246d39278505cfeccc4dc,298.15,101.0,Liquid,3,O=C(O)[C@@H]1CCCN1,Solvent,0.0087706527699556,,[Cl-].[Na+],Solvent,0.0175413055399113,,O,Solvent,0.973688041690133,,0.935,0.005,10.1016/j.jct.2013.08.018
f98e1b7528d74fc3b56bba46c60b82ea,298.15,101.0,Liquid,3,O=C(O)[C@@H]1CCCN1,Solvent,0.0173717077401942,,[Cl-].[Na+],Solvent,0.0173890968370313,,O,Solvent,0.9652391954227744,,0.988,0.005,10.1016/j.jct.2013.08.018
d88c04a582684407b0195dc5fe306db8,298.15,101.0,Liquid,3,O=C(O)[C@@H]1CCCN1,Solvent,0.0258919538893992,,[Cl-].[Na+],Solvent,0.0172383181687078,,O,Solvent,0.956869727941893,,1.02,0.005,10.1016/j.jct.2013.08.018
f6e925f29ead4bdeb9caed9267cb84de,298.15,101.0,Liquid,3,O=C(O)[C@@H]1CCCN1,Solvent,0.0341996916180579,,[Cl-].[Na+],Solvent,0.0170913001589494,,O,Solvent,0.9487090082229926,,1.059,0.005,10.1016/j.jct.2013.08.018
d323d9e216e34977b163c807d42ee0cf,298.15,101.0,Liquid,3,O=C(O)[C@@H]1CCCN1,Solvent,0.0424156054996514,,[Cl-].[Na+],Solvent,0.0169459071113269,,O,Solvent,0.9406384873890214,,1.054,0.005,10.1016/j.jct.2013.08.018
3d6937c192414bfb8b71a772be4d7eff,298.15,101.0,Liquid,3,O=C(O)[C@@H]1CCCN1,Solvent,0.0501258192445908,,[Cl-].[Na+],Solvent,0.0168094631940277,,O,Solvent,0.9330647175613812,,1.097,0.0055,10.1016/j.jct.2013.08.018
d521a7b3b7ec45e1b8433b3ab7d5ec4a,298.15,101.0,Liquid,3,O=C(O)[C@@H]1CCCN1,Solvent,0.0660448932128967,,[Cl-].[Na+],Solvent,0.0165277510542784,,O,Solvent,0.9174273557328247,,1.167,0.006,10.1016/j.jct.2013.08.018
458c4db02d20412dbd6dca4d086d9dab,298.15,101.0,Liquid,3,O=C(O)[C@@H]1CCCN1,Solvent,0.0812599691395851,,[Cl-].[Na+],Solvent,0.0162584972268077,,O,Solvent,0.9024815336336072,,1.193,0.006,10.1016/j.jct.2013.08.018
0eb0aa5b3be34050bfc608f24424f989,298.15,101.0,Liquid,3,O=C(O)[C@@H]1CCCN1,Solvent,0.0958281405283347,,[Cl-].[Na+],Solvent,0.0160006913555409,,O,Solvent,0.8881711681161244,,1.242,0.0065,10.1016/j.jct.2013.08.018
9e2f2811b90a460b89b41ae70f163605,298.15,101.0,Liquid,3,O=C(O)[C@@H]1CCCN1,Solvent,0.110151756744498,,[Cl-].[Na+],Solvent,0.0157472132586844,,O,Solvent,0.8741010299968175,,1.274,0.007,10.1016/j.jct.2013.08.018
663f082671744d04a2c3e4b151b2ccae,298.15,101.0,Liquid,3,O=C(O)[C@@H]1CCCN1,Solvent,0.1237433776474946,,[Cl-].[Na+],Solvent,0.0155066889282574,,O,Solvent,0.8607499334242479,,1.341,0.008,10.1016/j.jct.2013.08.018
34e1fad4b7cc42858381fc6e1274ba37,298.15,101.0,Liquid,3,O=C(O)[C@@H]1CCCN1,Solvent,0.137110555287923,,[Cl-].[Na+],Solvent,0.0152701364615127,,O,Solvent,0.8476193082505641,,1.398,0.0085,10.1016/j.jct.2013.08.018
8d797ae3986c4898a76fe6cad2f3872b,298.15,101.0,Liquid,2,[Cl-].[Na+],Solvent,0.0512747768294498,,O,Solvent,0.9487252231705502,,,,,,1.051,0.005,10.1016/j.jct.2013.08.018
1656e7f2c7ea45389a1deca5c88e9c7d,298.15,101.0,Liquid,3,O=C(O)[C@@H]1CCCN1,Solvent,0.003406673360876,,[Cl-].[Na+],Solvent,0.05110010041314,,O,Solvent,0.9454932262259838,,1.052,0.005,10.1016/j.jct.2013.08.018
2ecd8c989ed44b29822703264f0ff8b6,298.15,101.0,Liquid,3,O=C(O)[C@@H]1CCCN1,Solvent,0.0084733843232144,,[Cl-].[Na+],Solvent,0.0508403059392868,,O,Solvent,0.9406863097374986,,1.054,0.005,10.1016/j.jct.2013.08.018
6dbbbc539c6941d7bec618878da53be3,298.15,101.0,Liquid,3,O=C(O)[C@@H]1CCCN1,Solvent,0.0135054705860591,,[Cl-].[Na+],Solvent,0.0505822868391729,,O,Solvent,0.9359122425747678,,1.073,0.005,10.1016/j.jct.2013.08.018
ecd7fb04449d48d1b5ba5cd4bc0f5c50,298.15,101.0,Liquid,3,O=C(O)[C@@H]1CCCN1,Solvent,0.0170191176663579,,[Cl-].[Na+],Solvent,0.0504021253692732,,O,Solvent,0.9325787569643688,,1.075,0.005,10.1016/j.jct.2013.08.018
64f48620a22c4fc7999fc6c944d46405,298.15,101.0,Liquid,3,O=C(O)[C@@H]1CCCN1,Solvent,0.0331811432008969,,[Cl-].[Na+],Solvent,0.0495734211168778,,O,Solvent,0.9172454356822252,,1.101,0.0055,10.1016/j.jct.2013.08.018
4c4c1fb87df74d07b5218b1c516851f9,298.15,101.0,Liquid,3,O=C(O)[C@@H]1CCCN1,Solvent,0.0488512244340783,,[Cl-].[Na+],Solvent,0.0487699411987471,,O,Solvent,0.9023788343671744,,1.117,0.0055,10.1016/j.jct.2013.08.018
06e45e52f54045099c1fb6fc7837f9c0,298.15,101.0,Liquid,3,O=C(O)[C@@H]1CCCN1,Solvent,0.0567787037604581,,[Cl-].[Na+],Solvent,0.0483634614654669,,O,Solvent,0.894857834774075,,1.17,0.006,10.1016/j.jct.2013.08.018
4082ec60f9fb490a9b095c664afa81d4,298.15,101.0,Liquid,3,O=C(O)[C@@H]1CCCN1,Solvent,0.0644255513369803,,[Cl-].[Na+],Solvent,0.0479713710625319,,O,Solvent,0.8876030776004876,,1.195,0.006,10.1016/j.jct.2013.08.018
d6fd037dd7784e2695fdc3d53fff7704,298.15,101.0,Liquid,3,O=C(O)[C@@H]1CCCN1,Solvent,0.0711243204676825,,[Cl-].[Na+],Solvent,0.0476278931703231,,O,Solvent,0.8812477863619943,,1.204,0.006,10.1016/j.jct.2013.08.018
0b9cd615912946af94afc86e59bb3143,298.15,101.0,Liquid,3,O=C(O)[C@@H]1CCCN1,Solvent,0.0787298674133625,,[Cl-].[Na+],Solvent,0.0472379204480175,,O,Solvent,0.8740322121386199,,1.211,0.006,10.1016/j.jct.2013.08.018
9a43d2ea901c48b8a315958a37e3396a,298.15,101.0,Liquid,3,O=C(O)[C@@H]1CCCN1,Solvent,0.0926596505682262,,[Cl-].[Na+],Solvent,0.0465236739254692,,O,Solvent,0.8608166755063045,,1.203,0.006,10.1016/j.jct.2013.08.018
5c85102764c34a2f93ee1d2812125a5d,298.15,101.0,Liquid,2,[Cl-].[K+],Solvent,0.0176965155328884,,O,Solvent,0.9823034844671116,,,,,,0.897,0.0055,10.1016/j.jct.2013.08.018
dac830cd23f7414d8a4d42cb8f8859ad,298.15,101.0,Liquid,3,O=C(O)[C@@H]1CCCN1,Solvent,0.0035092483987541,,[Cl-].[K+],Solvent,0.0176344140640911,,O,Solvent,0.9788563375371546,,0.907,0.0055,10.1016/j.jct.2013.08.018
d0ca5c76d0ac454b8eebe15e394ff322,298.15,101.0,Liquid,3,O=C(O)[C@@H]1CCCN1,Solvent,0.0087532650081117,,[Cl-].[K+],Solvent,0.0175416132427089,,O,Solvent,0.9737051217491792,,0.94,0.005,10.1016/j.jct.2013.08.018
773cbbc9e05d431287ae9a83b73ff697,298.15,101.0,Liquid,3,O=C(O)[C@@H]1CCCN1,Solvent,0.0174229661217701,,[Cl-].[K+],Solvent,0.0173881897422855,,O,Solvent,0.9651888441359444,,0.967,0.005,10.1016/j.jct.2013.08.018
c0aeaa7b28fe463482c31871d2b6a6e9,298.15,101.0,Liquid,3,O=C(O)[C@@H]1CCCN1,Solvent,0.0258919538893992,,[Cl-].[K+],Solvent,0.0172383181687078,,O,Solvent,0.956869727941893,,1.019,0.005,10.1016/j.jct.2013.08.018
82b1087a97214ebeb1208f0dd5b1b7fb,298.15,101.0,Liquid,3,O=C(O)[C@@H]1CCCN1,Solvent,0.034315225276464,,[Cl-].[K+],Solvent,0.0170892556157689,,O,Solvent,0.948595519107767,,1.053,0.005,10.1016/j.jct.2013.08.018
f192950ae7fa4207af50c9fdbd6829d8,298.15,101.0,Liquid,3,O=C(O)[C@@H]1CCCN1,Solvent,0.0425129584184531,,[Cl-].[K+],Solvent,0.0169441843038872,,O,Solvent,0.9405428572776596,,1.092,0.0055,10.1016/j.jct.2013.08.018
84073cab093944b88a52056cc7df4299,298.15,101.0,Liquid,3,O=C(O)[C@@H]1CCCN1,Solvent,0.0504929154455674,,[Cl-].[K+],Solvent,0.0168029668704051,,O,Solvent,0.9327041176840272,,1.112,0.0055,10.1016/j.jct.2013.08.018
60f7751f4f39429c9b063ecd081f22c9,298.15,101.0,Liquid,3,O=C(O)[C@@H]1CCCN1,Solvent,0.0659677059467328,,[Cl-].[K+],Solvent,0.016529116999933,,O,Solvent,0.917503177053334,,1.183,0.006,10.1016/j.jct.2013.08.018
4a9de6d856084463b3c90b8a489b8b78,298.15,101.0,Liquid,3,O=C(O)[C@@H]1CCCN1,Solvent,0.0813346497298337,,[Cl-].[K+],Solvent,0.0162571756405824,,O,Solvent,0.9024081746295838,,1.239,0.0065,10.1016/j.jct.2013.08.018
e9e8a58881ce446cae3aa3d8a5a8478f,298.15,101.0,Liquid,3,O=C(O)[C@@H]1CCCN1,Solvent,0.0961896802775805,,[Cl-].[K+],Solvent,0.0159942933617526,,O,Solvent,0.8878160263606668,,1.304,0.0075,10.1016/j.jct.2013.08.018
67329b3679a74b5bb491d94aad4da464,298.15,101.0,Liquid,3,O=C(O)[C@@H]1CCCN1,Solvent,0.1099134782457933,,[Cl-].[K+],Solvent,0.0157514299578379,,O,Solvent,0.8743350917963687,,1.339,0.008,10.1016/j.jct.2013.08.018
9e74a5ab4410426abcbbfec9998db13a,298.15,101.0,Liquid,3,O=C(O)[C@@H]1CCCN1,Solvent,0.1243001250752485,,[Cl-].[K+],Solvent,0.0154968364387543,,O,Solvent,0.860203038485997,,1.351,0.008,10.1016/j.jct.2013.08.018
6e9bec6eb7ab44ffbe50c7c84cbe5b32,298.15,101.0,Liquid,2,[Cl-].[K+],Solvent,0.0512747768294498,,O,Solvent,0.9487252231705502,,,,,,0.936,0.005,10.1016/j.jct.2013.08.018
2a7e8d8039fa4c7098c5da3a909b83b8,298.15,101.0,Liquid,3,O=C(O)[C@@H]1CCCN1,Solvent,0.0034745700935859,,[Cl-].[K+],Solvent,0.0510966190233229,,O,Solvent,0.945428810883091,,0.951,0.005,10.1016/j.jct.2013.08.018
01adf72725fa4f199d5241739980dcc3,298.15,101.0,Liquid,3,O=C(O)[C@@H]1CCCN1,Solvent,0.0086245898106786,,[Cl-].[K+],Solvent,0.0508325529116617,,O,Solvent,0.9405428572776596,,0.974,0.005,10.1016/j.jct.2013.08.018
7a6cdd3833bc49c88df7f777a3896a98,298.15,101.0,Liquid,3,O=C(O)[C@@H]1CCCN1,Solvent,0.016787856418306,,[Cl-].[K+],Solvent,0.0504139832381563,,O,Solvent,0.9327981603435376,,0.996,0.005,10.1016/j.jct.2013.08.018
326ed759a9394b82a3a3c34b7ff1d5b3,298.15,101.0,Liquid,3,O=C(O)[C@@H]1CCCN1,Solvent,0.0250452833432135,,[Cl-].[K+],Solvent,0.0499905855153962,,O,Solvent,0.9249641311413902,,1.022,0.005,10.1016/j.jct.2013.08.018
c7500c6399244dc483b6705551c42ced,298.15,101.0,Liquid,3,O=C(O)[C@@H]1CCCN1,Solvent,0.0331651667641174,,[Cl-].[K+],Solvent,0.0495742403051082,,O,Solvent,0.9172605929307744,,1.026,0.005,10.1016/j.jct.2013.08.018
ee0840367bb74554aa7925b7c7318c78,298.15,101.0,Liquid,3,O=C(O)[C@@H]1CCCN1,Solvent,0.0409623113972945,,[Cl-].[K+],Solvent,0.0491744434541351,,O,Solvent,0.9098632451485702,,1.048,0.005,10.1016/j.jct.2013.08.018
0cca14fe14bc41e39c471fd9636001fd,298.15,101.0,Liquid,3,O=C(O)[C@@H]1CCCN1,Solvent,0.0486501695744914,,[Cl-].[K+],Solvent,0.0487802502418029,,O,Solvent,0.9025695801837056,,1.081,0.005,10.1016/j.jct.2013.08.018
49a7463b58e8486eb893f774d32260d8,298.15,101.0,Liquid,3,O=C(O)[C@@H]1CCCN1,Solvent,0.0638567156967662,,[Cl-].[K+],Solvent,0.0480005379830365,,O,Solvent,0.8881427463201972,,1.137,0.0055,10.1016/j.jct.2013.08.018
f70b66c7a3c142328ce0cda5e629a27d,298.15,101.0,Liquid,3,O=C(O)[C@@H]1CCCN1,Solvent,0.0784251344520629,,[Cl-].[K+],Solvent,0.0472535455626007,,O,Solvent,0.8743213199853362,,1.181,0.006,10.1016/j.jct.2013.08.018
249c5f0cca7046458e81b8cb640798d8,298.15,101.0,Liquid,3,O=C(O)[C@@H]1CCCN1,Solvent,0.0927299997909797,,[Cl-].[K+],Solvent,0.0465200667847724,,O,Solvent,0.8607499334242479,,1.208,0.006,10.1016/j.jct.2013.08.018
1e2aca84504846f087d16c983b8e2b71,298.15,101.0,Liquid,2,O=[N+]([O-])[O-].[Na+],Solvent,0.0176965155328884,,O,Solvent,0.9823034844671116,,,,,,0.854,0.0055,10.1016/j.jct.2013.08.018
850910799e0749bb9c447d7215d5c484,298.15,101.0,Liquid,3,O=C(O)[C@@H]1CCCN1,Solvent,0.003526820619403,,O=[N+]([O-])[O-].[Na+],Solvent,0.0176341030970154,,O,Solvent,0.9788390762835814,,0.854,0.0055,10.1016/j.jct.2013.08.018
1fdbc6ae99984a26b53e485674e0e8b6,298.15,101.0,Liquid,3,O=C(O)[C@@H]1CCCN1,Solvent,0.0087706527699556,,O=[N+]([O-])[O-].[Na+],Solvent,0.0175413055399113,,O,Solvent,0.973688041690133,,0.862,0.0055,10.1016/j.jct.2013.08.018
9d99a2d2aa29441bb778b627922061da,298.15,101.0,Liquid,3,O=C(O)[C@@H]1CCCN1,Solvent,0.0173204440103176,,O=[N+]([O-])[O-].[Na+],Solvent,0.0173900040264233,,O,Solvent,0.9652895519632588,,0.887,0.0055,10.1016/j.jct.2013.08.018
afe5d1aeb4ca4272b65139a2d0675b53,298.15,101.0,Liquid,3,O=C(O)[C@@H]1CCCN1,Solvent,0.0259423272376324,,O=[N+]([O-])[O-].[Na+],Solvent,0.0172374267359684,,O,Solvent,0.9568202460263991,,0.898,0.0055,10.1016/j.jct.2013.08.018
749e1a716ac34320a52692ce58ae6ce6,298.15,101.0,Liquid,3,O=C(O)[C@@H]1CCCN1,Solvent,0.0342987221604785,,O=[N+]([O-])[O-].[Na+],Solvent,0.0170895476634173,,O,Solvent,0.948611730176104,,0.927,0.005,10.1016/j.jct.2013.08.018
38a3d623789942f995ef9c163dfe5b62,298.15,101.0,Liquid,3,O=C(O)[C@@H]1CCCN1,Solvent,0.0423506925548147,,O=[N+]([O-])[O-].[Na+],Solvent,0.0169470558442635,,O,Solvent,0.9407022516009216,,0.954,0.005,10.1016/j.jct.2013.08.018
427053517bac4ac5aed71f0774ca58c2,298.15,101.0,Liquid,3,O=C(O)[C@@H]1CCCN1,Solvent,0.0503493029027514,,O=[N+]([O-])[O-].[Na+],Solvent,0.0168055083119998,,O,Solvent,0.9328451887852488,,0.98,0.005,10.1016/j.jct.2013.08.018
f769f13c3b894133b04b1aa2fd0a2f0c,298.15,101.0,Liquid,3,O=C(O)[C@@H]1CCCN1,Solvent,0.0660140198373601,,O=[N+]([O-])[O-].[Na+],Solvent,0.0165282974054482,,O,Solvent,0.9174576827571918,,1.026,0.005,10.1016/j.jct.2013.08.018
0f5a71c8bb8144c5b090594bdecb8750,298.15,101.0,Liquid,3,O=C(O)[C@@H]1CCCN1,Solvent,0.0810657427686385,,O=[N+]([O-])[O-].[Na+],Solvent,0.016261934356798,,O,Solvent,0.9026723228745632,,1.106,0.0055,10.1016/j.jct.2013.08.018
4fe4d9db394b46828f88e82b3814b692,298.15,101.0,Liquid,3,O=C(O)[C@@H]1CCCN1,Solvent,0.0958860063241869,,O=[N+]([O-])[O-].[Na+],Solvent,0.0159996673325858,,O,Solvent,0.8881143263432273,,1.134,0.0055,10.1016/j.jct.2013.08.018
95e95c9ee3a743cbba9e94ed2adbf9cc,298.15,101.0,Liquid,3,O=C(O)[C@@H]1CCCN1,Solvent,0.1099555366648641,,O=[N+]([O-])[O-].[Na+],Solvent,0.0157506856703715,,O,Solvent,0.8742937776647642,,1.196,0.006,10.1016/j.jct.2013.08.018
21949e1aac3d440895412f2b70c51247,298.15,101.0,Liquid,3,O=C(O)[C@@H]1CCCN1,Solvent,0.1230090194257474,,O=[N+]([O-])[O-].[Na+],Solvent,0.0155196845099353,,O,Solvent,0.8614712960643174,,1.202,0.006,10.1016/j.jct.2013.08.018
99432352ec7d4e68af3be20afec6b2fb,298.15,101.0,Liquid,3,O=C(O)[C@@H]1CCCN1,Solvent,0.1369524090340811,,O=[N+]([O-])[O-].[Na+],Solvent,0.0152729350991503,,O,Solvent,0.8477746558667684,,1.244,0.0065,10.1016/j.jct.2013.08.018
374a974642ed4a948cbf3dc0949a678c,298.15,101.0,Liquid,2,O=[N+]([O-])[O-].[Na+],Solvent,0.0512747768294498,,O,Solvent,0.9487252231705502,,,,,,0.805,0.006,10.1016/j.jct.2013.08.018
999ca8d6b5cd48099e415da736b866bb,298.15,101.0,Liquid,3,O=C(O)[C@@H]1CCCN1,Solvent,0.003406673360876,,O=[N+]([O-])[O-].[Na+],Solvent,0.05110010041314,,O,Solvent,0.9454932262259838,,0.826,0.006,10.1016/j.jct.2013.08.018
b13473ee2ecb4a4882abf71d89be1807,298.15,101.0,Liquid,3,O=C(O)[C@@H]1CCCN1,Solvent,0.0084565808662875,,O=[N+]([O-])[O-].[Na+],Solvent,0.0508411675327907,,O,Solvent,0.9407022516009216,,0.824,0.006,10.1016/j.jct.2013.08.018
7fb70dedcd034c158ba8175484062d9a,298.15,101.0,Liquid,3,O=C(O)[C@@H]1CCCN1,Solvent,0.0169035006426662,,O=[N+]([O-])[O-].[Na+],Solvent,0.0504080536063606,,O,Solvent,0.9326884457509732,,0.838,0.006,10.1016/j.jct.2013.08.018
8ecafe8214574c9a958aca00435570e5,298.15,101.0,Liquid,3,O=C(O)[C@@H]1CCCN1,Solvent,0.0251427507125851,,O=[N+]([O-])[O-].[Na+],Solvent,0.0499855878977835,,O,Solvent,0.9248716613896312,,0.862,0.0055,10.1016/j.jct.2013.08.018
d35defadcf0c4c3db35873107b7ed43d,298.15,101.0,Liquid,3,O=C(O)[C@@H]1CCCN1,Solvent,0.0332610174653823,,O=[N+]([O-])[O-].[Na+],Solvent,0.0495693255817919,,O,Solvent,0.9171696569528256,,0.878,0.0055,10.1016/j.jct.2013.08.018
aceba30848d449eab7cb7036a4d06c46,298.15,101.0,Liquid,3,O=C(O)[C@@H]1CCCN1,Solvent,0.0409465910914192,,O=[N+]([O-])[O-].[Na+],Solvent,0.0491752495093105,,O,Solvent,0.9098781593992702,,0.85,0.0055,10.1016/j.jct.2013.08.018
79068744120e4798ac84a79f7552340f,298.15,101.0,Liquid,3,O=C(O)[C@@H]1CCCN1,Solvent,0.0490058242008586,,O=[N+]([O-])[O-].[Na+],Solvent,0.0487620141302075,,O,Solvent,0.9022321616689338,,0.899,0.0055,10.1016/j.jct.2013.08.018
8a8de209b90c4dadaebbbb02677548c0,298.15,101.0,Liquid,3,O=C(O)[C@@H]1CCCN1,Solvent,0.0562005285751379,,O=[N+]([O-])[O-].[Na+],Solvent,0.0483931072690625,,O,Solvent,0.8954063641557996,,0.914,0.005,10.1016/j.jct.2013.08.018
44279aaa71b74570aabc6adde72eb80d,298.15,101.0,Liquid,3,O=C(O)[C@@H]1CCCN1,Solvent,0.0637518547292294,,O=[N+]([O-])[O-].[Na+],Solvent,0.0480059147057451,,O,Solvent,0.8882422305650254,,0.92,0.005,10.1016/j.jct.2013.08.018
26d332bb6f2344ff82614c3bb0765d5a,298.15,101.0,Liquid,3,O=C(O)[C@@H]1CCCN1,Solvent,0.0785412469671843,,O=[N+]([O-])[O-].[Na+],Solvent,0.0472475919193007,,O,Solvent,0.8742111611135148,,0.987,0.005,10.1016/j.jct.2013.08.018
b229381a320246f0ab62844f123a6c2c,298.15,101.0,Liquid,3,O=C(O)[C@@H]1CCCN1,Solvent,0.0929550440146022,,O=[N+]([O-])[O-].[Na+],Solvent,0.0465085276924294,,O,Solvent,0.8605364282929683,,1.008,0.005,10.1016/j.jct.2013.08.018
1bed69c5b9fc4c8aa0701d00db790d9b,298.15,101.0,Liquid,2,O=[N+]([O-])[O-].[K+],Solvent,0.0176965155328884,,O,Solvent,0.9823034844671116,,,,,,0.747,0.0065,10.1016/j.jct.2013.08.018
9809b66ed2c24b7780be2f90affae930,298.15,101.0,Liquid,3,O=C(O)[C@@H]1CCCN1,Solvent,0.0036146724273569,,O=[N+]([O-])[O-].[K+],Solvent,0.0176325484261314,,O,Solvent,0.9787527791465116,,0.77,0.0065,10.1016/j.jct.2013.08.018
46329a0824ba444bad6f57daa7a56bb0,298.15,101.0,Liquid,3,O=C(O)[C@@H]1CCCN1,Solvent,0.0089618778974721,,O=[N+]([O-])[O-].[K+],Solvent,0.0175379215214719,,O,Solvent,0.9735002005810558,,0.792,0.006,10.1016/j.jct.2013.08.018
32f553355ab348cea027dc68b19456fe,298.15,101.0,Liquid,3,O=C(O)[C@@H]1CCCN1,Solvent,0.0173717077401942,,O=[N+]([O-])[O-].[K+],Solvent,0.0173890968370313,,O,Solvent,0.9652391954227744,,0.829,0.006,10.1016/j.jct.2013.08.018
6ce950e9ee704351bf55e5cbae32ed4f,298.15,101.0,Liquid,3,O=C(O)[C@@H]1CCCN1,Solvent,0.0259255367004359,,O=[N+]([O-])[O-].[K+],Solvent,0.0172377238699707,,O,Solvent,0.9568367394295934,,0.863,0.0055,10.1016/j.jct.2013.08.018
1a374faffb4b4ecc934f8a2618176990,298.15,101.0,Liquid,3,O=C(O)[C@@H]1CCCN1,Solvent,0.0341831845529665,,O=[N+]([O-])[O-].[K+],Solvent,0.0170915922764832,,O,Solvent,0.9487252231705502,,0.903,0.0055,10.1016/j.jct.2013.08.018
