Id,Temperature (K),Pressure (kPa),Phase,N Components,Component 1,Role 1,Mole Fraction 1,Exact Amount 1,Component 2,Role 2,Mole Fraction 2,Exact Amount 2,Component 3,Role 3,Mole Fraction 3,Exact Amount 3,EnthalpyOfMixing Value (kJ / mol),EnthalpyOfMixing Uncertainty (kJ / mol),Source
e2e111296012463c8a3e790a29a2b064,298.15,101.0,Liquid,2,CCC#N,Solvent,0.6537,,c1ccccc1,Solvent,0.3463,,,,,,0.08,0.0017,10.1021/je100489z
93ce5b8ad98b41a383c575b876eedec0,298.15,101.0,Liquid,2,CCC#N,Solvent,0.7156,,c1ccccc1,Solvent,0.2844,,,,,,0.0819,0.00175,10.1021/je100489z
eae5ba9581d64181a16f9c5561ac6740,298.15,101.0,Liquid,2,CCC#N,Solvent,0.7906,,c1ccccc1,Solvent,0.2094,,,,,,0.0762,0.00165,10.1021/je100489z
c07e59176de64c6a9f3377003abf22af,298.15,101.0,Liquid,2,CCC#N,Solvent,0.8342,,c1ccccc1,Solvent,0.1657999999999999,,,,,,0.0668,0.00145,10.1021/je100489z
9be2d90652834498ba925c60f83c19a9,298.15,101.0,Liquid,2,CCC#N,Solvent,0.883,,c1ccccc1,Solvent,0.1169999999999999,,,,,,0.054,0.0012,10.1021/je100489z
6b65215317ba4b64b7f873283e4b9054,298.15,101.0,Liquid,2,CCC#N,Solvent,0.9096,,c1ccccc1,Solvent,0.0904,,,,,,0.0462,0.00105,10.1021/je100489z
7dc968d480f34cd89791419fc0098f11,298.15,101.0,Liquid,2,CCC#N,Solvent,0.9497,,c1ccccc1,Solvent,0.0503,,,,,,0.0277,0.0007,10.1021/je100489z
b308c01f70eb428d80a70c98628d456c,298.15,101.0,Liquid,2,CCCC#N,Solvent,0.0922,,c1ccccc1,Solvent,0.9078,,,,,,-0.0154,0.0005,10.1021/je100489z
f0a68b8d8db14ee89a1023401552eef7,298.15,101.0,Liquid,2,CCCC#N,Solvent,0.1126,,c1ccccc1,Solvent,0.8874,,,,,,-0.0246,0.00065,10.1021/je100489z
4de75850950f44cb8521097a397f1273,298.15,101.0,Liquid,2,CCCC#N,Solvent,0.1447,,c1ccccc1,Solvent,0.8553,,,,,,-0.0331,0.0008,10.1021/je100489z
dbc3bed512af4f78ab6d7f2d259cf060,298.15,101.0,Liquid,2,CCCC#N,Solvent,0.2024,,c1ccccc1,Solvent,0.7976,,,,,,-0.0457,0.00105,10.1021/je100489z
1778a29568e44998861fd1a3dba35165,298.15,101.0,Liquid,2,CCCC#N,Solvent,0.2528,,c1ccccc1,Solvent,0.7472,,,,,,-0.0571,0.00125,10.1021/je100489z
a315b20836604a24ac3c18672bd7356c,298.15,101.0,Liquid,2,CCCC#N,Solvent,0.2757,,c1ccccc1,Solvent,0.7242999999999999,,,,,,-0.0611,0.00135,10.1021/je100489z
a52be437c5c04dd0855c06a37cbdddfc,298.15,101.0,Liquid,2,CCCC#N,Solvent,0.3367,,c1ccccc1,Solvent,0.6633,,,,,,-0.0658,0.00145,10.1021/je100489z
4cba8a737b06463dbfb17ac4fbecf35b,298.15,101.0,Liquid,2,CCCC#N,Solvent,0.4322,,c1ccccc1,Solvent,0.5678000000000001,,,,,,-0.0666,0.00145,10.1021/je100489z
6cfcea89de9c4e7e9fbe2316d6d7e1ae,298.15,101.0,Liquid,2,CCCC#N,Solvent,0.5037,,c1ccccc1,Solvent,0.4962999999999999,,,,,,-0.0659,0.00145,10.1021/je100489z
b9bd37a1d8a14c8797fd4bba9c441fdf,298.15,101.0,Liquid,2,CCCC#N,Solvent,0.5751,,c1ccccc1,Solvent,0.4249,,,,,,-0.0562,0.00125,10.1021/je100489z
46b5f821de9a45718e92de349d1cd46a,298.15,101.0,Liquid,2,CCCC#N,Solvent,0.67,,c1ccccc1,Solvent,0.3299999999999999,,,,,,-0.0434,0.001,10.1021/je100489z
4db989ee0fed42f0ae0d085686883eb2,298.15,101.0,Liquid,2,CCCC#N,Solvent,0.7528,,c1ccccc1,Solvent,0.2471999999999999,,,,,,-0.0312,0.0008,10.1021/je100489z
5409d22600254a119e4c7d28db515015,298.15,101.0,Liquid,2,CCCC#N,Solvent,0.8024,,c1ccccc1,Solvent,0.1976,,,,,,-0.0229,0.00065,10.1021/je100489z
5e68aaedf83e4ecf9b71ff4d86712ca6,298.15,101.0,Liquid,2,CCCC#N,Solvent,0.8904,,c1ccccc1,Solvent,0.1096,,,,,,-0.0096,0.00045,10.1021/je100489z
b8172d8b4e1f4f39bd5fd6f458f74e59,298.15,101.0,Liquid,2,CCCC#N,Solvent,0.9241,,c1ccccc1,Solvent,0.0758999999999999,,,,,,-0.0059,0.0004,10.1021/je100489z
fe769d4678a8439ba485cea47429e1a6,298.15,101.0,Liquid,2,CCCC#N,Solvent,0.9384,,c1ccccc1,Solvent,0.0615999999999999,,,,,,-0.0048,0.0004,10.1021/je100489z
681898e4023c440b8646438636ddb00f,298.15,101.0,Liquid,2,CCCCC#N,Solvent,0.0964,,c1ccccc1,Solvent,0.9036,,,,,,-0.0355,0.00085,10.1021/je100489z
2a892ba150804ca6a39d9ec099fbe59c,298.15,101.0,Liquid,2,CCCCC#N,Solvent,0.1245,,c1ccccc1,Solvent,0.8755,,,,,,-0.0478,0.0011,10.1021/je100489z
fa0309c2eb334672837488deed75c6d8,298.15,101.0,Liquid,2,CCCCC#N,Solvent,0.1758,,c1ccccc1,Solvent,0.8242,,,,,,-0.0711,0.00155,10.1021/je100489z
5239146402454cbea167198c69d90066,298.15,101.0,Liquid,2,CCCCC#N,Solvent,0.2214,,c1ccccc1,Solvent,0.7786,,,,,,-0.0876,0.00185,10.1021/je100489z
35f8af98a58741c79698fdf9debcce97,298.15,101.0,Liquid,2,CCCCC#N,Solvent,0.299,,c1ccccc1,Solvent,0.7010000000000001,,,,,,-0.1017,0.00215,10.1021/je100489z
6084efcf530549438e5213c2cd65b69b,298.15,101.0,Liquid,2,CCCCC#N,Solvent,0.3625,,c1ccccc1,Solvent,0.6375,,,,,,-0.1117,0.00235,10.1021/je100489z
240dea2f70ed43d5801ba6aafea8d02e,298.15,101.0,Liquid,2,CCCCC#N,Solvent,0.4603,,c1ccccc1,Solvent,0.5397000000000001,,,,,,-0.1155,0.00245,10.1021/je100489z
c1d85825686749789fad2c50e1976367,298.15,101.0,Liquid,2,CCCCC#N,Solvent,0.5321,,c1ccccc1,Solvent,0.4679,,,,,,-0.1065,0.00225,10.1021/je100489z
e9ded24e31e54df49a7cb5d8c4afdbeb,298.15,101.0,Liquid,2,CCCCC#N,Solvent,0.5613,,c1ccccc1,Solvent,0.4387,,,,,,-0.1029,0.0022,10.1021/je100489z
895f9e9efa394342bfb55f3053510b60,298.15,101.0,Liquid,2,CCCCC#N,Solvent,0.6305,,c1ccccc1,Solvent,0.3695,,,,,,-0.0929,0.002,10.1021/je100489z
c75eed5c618d403e94e289a58fb3fc1a,298.15,101.0,Liquid,2,CCCCC#N,Solvent,0.719,,c1ccccc1,Solvent,0.281,,,,,,-0.0733,0.0016,10.1021/je100489z
32c313c18e0b45ed9f410a9305adf02d,298.15,101.0,Liquid,2,CCCCC#N,Solvent,0.7733,,c1ccccc1,Solvent,0.2267,,,,,,-0.0597,0.0013,10.1021/je100489z
78c9b4c926e04020b4e4393e22dd19df,298.15,101.0,Liquid,2,CCCCC#N,Solvent,0.8366,,c1ccccc1,Solvent,0.1634,,,,,,-0.0451,0.00105,10.1021/je100489z
844b9129927d490bb5f78cca42ca1710,298.15,101.0,Liquid,2,CCCCC#N,Solvent,0.8722,,c1ccccc1,Solvent,0.1278,,,,,,-0.035,0.00085,10.1021/je100489z
f53ab45d85dc422f83b69579404fa5ce,298.15,101.0,Liquid,2,CCCCC#N,Solvent,0.8951,,c1ccccc1,Solvent,0.1049,,,,,,-0.0287,0.00075,10.1021/je100489z
b282fb2cbd67469693272fa9bb3b27b8,298.15,101.0,Liquid,2,CCCCC#N,Solvent,0.911,,c1ccccc1,Solvent,0.0889999999999999,,,,,,-0.0234,0.00065,10.1021/je100489z
9c9d96a2780e425c8571d1965721ad8d,298.15,101.0,Liquid,2,CCCCC#N,Solvent,0.9275,,c1ccccc1,Solvent,0.0725,,,,,,-0.0198,0.0006,10.1021/je100489z
e6bf10b121414db89c49993abcf2a4a5,298.15,101.0,Liquid,2,CC#N,Solvent,0.1552,,ClC(Cl)(Cl)Cl,Solvent,0.8448,,,,,,0.5388,0.011,10.1021/je100489z
adcd0b116a4242c580d22df819641bab,298.15,101.0,Liquid,2,CC#N,Solvent,0.1867,,ClC(Cl)(Cl)Cl,Solvent,0.8133,,,,,,0.5874,0.012,10.1021/je100489z
ff0c30d0f54240dc96fba58c5f22af1e,298.15,101.0,Liquid,2,CC#N,Solvent,0.2344,,ClC(Cl)(Cl)Cl,Solvent,0.7656000000000001,,,,,,0.6492,0.01325,10.1021/je100489z
ab5279e7fabf40cfa67179ec0a902e6e,298.15,101.0,Liquid,2,CC#N,Solvent,0.3147,,ClC(Cl)(Cl)Cl,Solvent,0.6853,,,,,,0.7151,0.0146,10.1021/je100489z
30afb618bf05418ea5309bf0a8c803a8,298.15,101.0,Liquid,2,CC#N,Solvent,0.3798,,ClC(Cl)(Cl)Cl,Solvent,0.6202,,,,,,0.7395,0.0151,10.1021/je100489z
41a461929b8f490c930d558c7411d082,298.15,101.0,Liquid,2,CC#N,Solvent,0.4787,,ClC(Cl)(Cl)Cl,Solvent,0.5213,,,,,,0.7775,0.01585,10.1021/je100489z
49c921b23ee9437d8f4e81c21338151c,298.15,101.0,Liquid,2,CC#N,Solvent,0.5505,,ClC(Cl)(Cl)Cl,Solvent,0.4495,,,,,,0.7542,0.0154,10.1021/je100489z
8b5730b54a3541ab89bde7a939e94d66,298.15,101.0,Liquid,2,CC#N,Solvent,0.6475,,ClC(Cl)(Cl)Cl,Solvent,0.3525,,,,,,0.6534,0.01335,10.1021/je100489z
981e801ae19e42cb8243f08b300df813,298.15,101.0,Liquid,2,CC#N,Solvent,0.7101,,ClC(Cl)(Cl)Cl,Solvent,0.2899,,,,,,0.5982,0.0122,10.1021/je100489z
941b500ca33748d59238fd65a264ce68,298.15,101.0,Liquid,2,CC#N,Solvent,0.7337,,ClC(Cl)(Cl)Cl,Solvent,0.2663,,,,,,0.5844,0.01195,10.1021/je100489z
a270a636c238418d9446750a3dda97dd,298.15,101.0,Liquid,2,CC#N,Solvent,0.786,,ClC(Cl)(Cl)Cl,Solvent,0.2139999999999999,,,,,,0.4851,0.0099,10.1021/je100489z
d366b212673542cca0c0387c3b17e1dd,298.15,101.0,Liquid,2,CC#N,Solvent,0.8305,,ClC(Cl)(Cl)Cl,Solvent,0.1694999999999999,,,,,,0.4286,0.00875,10.1021/je100489z
646c1b6e9830424e970295617dd2df25,298.15,101.0,Liquid,2,CC#N,Solvent,0.8802,,ClC(Cl)(Cl)Cl,Solvent,0.1198,,,,,,0.3209,0.0066,10.1021/je100489z
420062721cf247788b4da2727d86563c,298.15,101.0,Liquid,2,CC#N,Solvent,0.9484,,ClC(Cl)(Cl)Cl,Solvent,0.0515999999999999,,,,,,0.1561,0.00325,10.1021/je100489z
90ba1a6172a941fcbcb72cc019c3fbe5,298.15,101.0,Liquid,2,CCC#N,Solvent,0.1025,,ClC(Cl)(Cl)Cl,Solvent,0.8975,,,,,,0.2755,0.00565,10.1021/je100489z
99747a262d674d63849e0930896fdfc9,298.15,101.0,Liquid,2,CCC#N,Solvent,0.1205,,ClC(Cl)(Cl)Cl,Solvent,0.8795,,,,,,0.3169,0.0065,10.1021/je100489z
8e9af64a690c4c5e9e3440cf6ce10f04,298.15,101.0,Liquid,2,CCC#N,Solvent,0.1859,,ClC(Cl)(Cl)Cl,Solvent,0.8141,,,,,,0.355,0.0073,10.1021/je100489z
7e1b753c9d7b435794af307fc443522a,298.15,101.0,Liquid,2,CCC#N,Solvent,0.2551,,ClC(Cl)(Cl)Cl,Solvent,0.7449,,,,,,0.3704,0.0076,10.1021/je100489z
4eed57253e254d4888035cc8687cd978,298.15,101.0,Liquid,2,CCC#N,Solvent,0.3135,,ClC(Cl)(Cl)Cl,Solvent,0.6865,,,,,,0.3721,0.00765,10.1021/je100489z
127765e465864ea2bec6ea6552befad9,298.15,101.0,Liquid,2,CCC#N,Solvent,0.4065,,ClC(Cl)(Cl)Cl,Solvent,0.5935,,,,,,0.3551,0.0073,10.1021/je100489z
33038f9cc528498c9a4aebc3d76b7e51,298.15,101.0,Liquid,2,CCC#N,Solvent,0.4774,,ClC(Cl)(Cl)Cl,Solvent,0.5226,,,,,,0.3254,0.0067,10.1021/je100489z
fef4edd86b3545f1aa03aef7739544f1,298.15,101.0,Liquid,2,CCC#N,Solvent,0.5068,,ClC(Cl)(Cl)Cl,Solvent,0.4931999999999999,,,,,,0.3118,0.0064,10.1021/je100489z
0e5572da182e453594a2a100d2b88d53,298.15,101.0,Liquid,2,CCC#N,Solvent,0.6462,,ClC(Cl)(Cl)Cl,Solvent,0.3538,,,,,,0.2359,0.00485,10.1021/je100489z
6ce7265ddce849f5b401f36ced18f5ba,298.15,101.0,Liquid,2,CCC#N,Solvent,0.6729,,ClC(Cl)(Cl)Cl,Solvent,0.3270999999999999,,,,,,0.2228,0.0046,10.1021/je100489z
4b34a378063f4f7eabd23a2115623778,298.15,101.0,Liquid,2,CCC#N,Solvent,0.7326,,ClC(Cl)(Cl)Cl,Solvent,0.2673999999999999,,,,,,0.1846,0.00385,10.1021/je100489z
8ba2c67b09b54fafb2f863920b9908fa,298.15,101.0,Liquid,2,CCC#N,Solvent,0.7851,,ClC(Cl)(Cl)Cl,Solvent,0.2148999999999999,,,,,,0.1383,0.0029,10.1021/je100489z
b17bc5498c064a5b9133cfa42b6a845a,298.15,101.0,Liquid,2,CCC#N,Solvent,0.8457,,ClC(Cl)(Cl)Cl,Solvent,0.1543,,,,,,0.1015,0.00215,10.1021/je100489z
dd137f38ca46432f94c335c5a794612c,298.15,101.0,Liquid,2,CCC#N,Solvent,0.932,,ClC(Cl)(Cl)Cl,Solvent,0.0679999999999999,,,,,,0.0515,0.00115,10.1021/je100489z
2a3c3e68a87d4bc1802ff22c179e489e,298.15,101.0,Liquid,2,CCCC#N,Solvent,0.0843,,ClC(Cl)(Cl)Cl,Solvent,0.9157,,,,,,0.191,0.00435,10.1021/je100489z
8c3b1ef111fe4366afc6be245d4f31a2,298.15,101.0,Liquid,2,CCCC#N,Solvent,0.0995,,ClC(Cl)(Cl)Cl,Solvent,0.9005,,,,,,0.2048,0.00465,10.1021/je100489z
2b5db7d7ec484854ab14f3c27db00ff4,298.15,101.0,Liquid,2,CCCC#N,Solvent,0.1556,,ClC(Cl)(Cl)Cl,Solvent,0.8444,,,,,,0.2293,0.00515,10.1021/je100489z
a98d87e39cfb4f238dc7cd03d46a434d,298.15,101.0,Liquid,2,CCCC#N,Solvent,0.2165,,ClC(Cl)(Cl)Cl,Solvent,0.7835,,,,,,0.2315,0.0052,10.1021/je100489z
9471162b2ca9442d92467f40ab32c9c3,298.15,101.0,Liquid,2,CCCC#N,Solvent,0.2692,,ClC(Cl)(Cl)Cl,Solvent,0.7308,,,,,,0.2208,0.00495,10.1021/je100489z
ef7eb6e4c69e40058756b7f7179a7aeb,298.15,101.0,Liquid,2,CCCC#N,Solvent,0.293,,ClC(Cl)(Cl)Cl,Solvent,0.7070000000000001,,,,,,0.2166,0.0049,10.1021/je100489z
8d5facfede8c4425821ec445a551edf0,298.15,101.0,Liquid,2,CCCC#N,Solvent,0.3559,,ClC(Cl)(Cl)Cl,Solvent,0.6441,,,,,,0.1723,0.00395,10.1021/je100489z
c629d8ab9c284476bf666de56ea16573,298.15,101.0,Liquid,2,CCCC#N,Solvent,0.4242,,ClC(Cl)(Cl)Cl,Solvent,0.5758,,,,,,0.1425,0.00335,10.1021/je100489z
9f5266867b564345bd151e6240234386,298.15,101.0,Liquid,2,CCCC#N,Solvent,0.4532,,ClC(Cl)(Cl)Cl,Solvent,0.5468,,,,,,0.1333,0.00315,10.1021/je100489z
2c93cd3ebac643309fd295f359171b59,298.15,101.0,Liquid,2,CCCC#N,Solvent,0.525,,ClC(Cl)(Cl)Cl,Solvent,0.475,,,,,,0.0895,0.00225,10.1021/je100489z
98bc6536002043b0a4d0c69e6510c07b,298.15,101.0,Liquid,2,CCCC#N,Solvent,0.5957,,ClC(Cl)(Cl)Cl,Solvent,0.4043,,,,,,0.0537,0.00155,10.1021/je100489z
fd83fb2019204b519f17f39853cc4393,298.15,101.0,Liquid,2,CCCC#N,Solvent,0.6338,,ClC(Cl)(Cl)Cl,Solvent,0.3661999999999999,,,,,,0.0436,0.00135,10.1021/je100489z
cdbcfc2777264187b100d8db76ddf2ec,298.15,101.0,Liquid,2,CCCC#N,Solvent,0.6885,,ClC(Cl)(Cl)Cl,Solvent,0.3115,,,,,,0.0043,0.0008,10.1021/je100489z
1b6f91c778fb4abfaafa05e95250cc1c,298.15,101.0,Liquid,2,CCCC#N,Solvent,0.7683,,ClC(Cl)(Cl)Cl,Solvent,0.2317,,,,,,-0.0196,0.00095,10.1021/je100489z
5e6366de77c24a3bbb8bf125d95c9ab4,298.15,101.0,Liquid,2,CCCC#N,Solvent,0.8155,,ClC(Cl)(Cl)Cl,Solvent,0.1845,,,,,,-0.0277,0.00105,10.1021/je100489z
8b47ea5a2f884becb3fe503e3992f448,298.15,101.0,Liquid,2,CCCC#N,Solvent,0.869,,ClC(Cl)(Cl)Cl,Solvent,0.131,,,,,,-0.0268,0.00105,10.1021/je100489z
74438e0026a846808798f5f60be93704,298.15,101.0,Liquid,2,CCCC#N,Solvent,0.917,,ClC(Cl)(Cl)Cl,Solvent,0.0829999999999999,,,,,,-0.0215,0.00095,10.1021/je100489z
799b2620bf0b4a6495a189ebf38f0f1d,298.15,101.0,Liquid,2,CCCC#N,Solvent,0.9299,,ClC(Cl)(Cl)Cl,Solvent,0.0701,,,,,,-0.0174,0.0009,10.1021/je100489z
46550fbd682342b695800358ce72ed6e,298.15,101.0,Liquid,2,CCCCC#N,Solvent,0.0718,,ClC(Cl)(Cl)Cl,Solvent,0.9282,,,,,,0.1433,0.00335,10.1021/je100489z
2b827160e6be408ca41c8cc6773ee157,298.15,101.0,Liquid,2,CCCCC#N,Solvent,0.0849,,ClC(Cl)(Cl)Cl,Solvent,0.9151,,,,,,0.152,0.0035,10.1021/je100489z
1f99c0dc72104800b1b6c2aa1e7e516b,298.15,101.0,Liquid,2,CCCCC#N,Solvent,0.104,,ClC(Cl)(Cl)Cl,Solvent,0.896,,,,,,0.1585,0.00365,10.1021/je100489z
6898745e56314d93b2c0c854a4517d6e,298.15,101.0,Liquid,2,CCCCC#N,Solvent,0.134,,ClC(Cl)(Cl)Cl,Solvent,0.866,,,,,,0.1612,0.0037,10.1021/je100489z
eceb37d02ae4432985caf998f7d32a4d,298.15,101.0,Liquid,2,CCCCC#N,Solvent,0.1884,,ClC(Cl)(Cl)Cl,Solvent,0.8116,,,,,,0.1558,0.0036,10.1021/je100489z
f0843b0378db4306abaa108c3c7160e4,298.15,101.0,Liquid,2,CCCCC#N,Solvent,0.2363,,ClC(Cl)(Cl)Cl,Solvent,0.7637,,,,,,0.135,0.00315,10.1021/je100489z
38207461baae4dd1a79194d66d8460e2,298.15,101.0,Liquid,2,CCCCC#N,Solvent,0.317,,ClC(Cl)(Cl)Cl,Solvent,0.683,,,,,,0.0874,0.0022,10.1021/je100489z
0b7d9d2737e5406cbbb7825056883688,298.15,101.0,Liquid,2,CCCCC#N,Solvent,0.3823,,ClC(Cl)(Cl)Cl,Solvent,0.6177,,,,,,0.0491,0.00145,10.1021/je100489z
c838f72b607948579eadd74f0845e12b,298.15,101.0,Liquid,2,CCCCC#N,Solvent,0.4814,,ClC(Cl)(Cl)Cl,Solvent,0.5186,,,,,,-0.009,0.00085,10.1021/je100489z
7a96d469efa54345b8d07fd6d94147ac,298.15,101.0,Liquid,2,CCCCC#N,Solvent,0.5531,,ClC(Cl)(Cl)Cl,Solvent,0.4468999999999999,,,,,,-0.0572,0.0016,10.1021/je100489z
1cf75bde94324f7388fb5ceba2adfafe,298.15,101.0,Liquid,2,CCCCC#N,Solvent,0.582,,ClC(Cl)(Cl)Cl,Solvent,0.418,,,,,,-0.063,0.0017,10.1021/je100489z
5c948968f3554ce5b57ff4409feb880d,298.15,101.0,Liquid,2,CCCCC#N,Solvent,0.6499,,ClC(Cl)(Cl)Cl,Solvent,0.3500999999999999,,,,,,-0.0896,0.00225,10.1021/je100489z
1e72cf3f20da4287985ee282ea211e4b,298.15,101.0,Liquid,2,CCCCC#N,Solvent,0.7358,,ClC(Cl)(Cl)Cl,Solvent,0.2642,,,,,,-0.1071,0.0026,10.1021/je100489z
e4b23e0787bd4095a691fe2505e94fe5,298.15,101.0,Liquid,2,CCCCC#N,Solvent,0.7878,,ClC(Cl)(Cl)Cl,Solvent,0.2122,,,,,,-0.0973,0.0024,10.1021/je100489z
af993c44694447fbbe7bd1dbf414e72f,298.15,101.0,Liquid,2,CCCCC#N,Solvent,0.8478,,ClC(Cl)(Cl)Cl,Solvent,0.1522,,,,,,-0.0828,0.0021,10.1021/je100489z
66d818efcc5d4b1db22cd8bac4412055,298.15,101.0,Liquid,2,CCCCC#N,Solvent,0.9027,,ClC(Cl)(Cl)Cl,Solvent,0.0973,,,,,,-0.0622,0.0017,10.1021/je100489z
cc87bbfa5e21491ca63dd018a90a35f2,298.15,101.0,Liquid,2,CCCCC#N,Solvent,0.9176,,ClC(Cl)(Cl)Cl,Solvent,0.0824,,,,,,-0.0536,0.00155,10.1021/je100489z
b3cff5d073824221bcb98f68e90e0db7,298.15,101.0,Liquid,2,C1CCOC1,Solvent,0.104,,CCCCCCCCC,Solvent,0.896,,,,,,0.2986,0.0024,10.1021/je700308j
ea026235e1494f8cab557dfcad291489,298.15,101.0,Liquid,2,C1CCOC1,Solvent,0.197,,CCCCCCCCC,Solvent,0.8029999999999999,,,,,,0.517,0.004,10.1021/je700308j
f85f4cbfb7e243cbbf569674054cfc17,298.15,101.0,Liquid,2,C1CCOC1,Solvent,0.355,,CCCCCCCCC,Solvent,0.645,,,,,,0.79,0.0055,10.1021/je700308j
72af0ae851da45e1b62adcf67306863e,298.15,101.0,Liquid,2,C1CCOC1,Solvent,0.485,,CCCCCCCCC,Solvent,0.515,,,,,,0.8919,0.00575,10.1021/je700308j
35f9a094c602459c985a9ed82fa94634,298.15,101.0,Liquid,2,C1CCOC1,Solvent,0.595,,CCCCCCCCC,Solvent,0.405,,,,,,0.8887,0.00575,10.1021/je700308j
a19c577372d1411b87e4e3f0b6c3e702,298.15,101.0,Liquid,2,C1CCOC1,Solvent,0.688,,CCCCCCCCC,Solvent,0.312,,,,,,0.8179,0.00635,10.1021/je700308j
d7ead629f57c48b18b718666fbe1f962,298.15,101.0,Liquid,2,C1CCOC1,Solvent,0.768,,CCCCCCCCC,Solvent,0.2319999999999999,,,,,,0.7061,0.00795,10.1021/je700308j
5954a859e7f8490b82fd466073de0f35,298.15,101.0,Liquid,2,C1CCOC1,Solvent,0.837,,CCCCCCCCC,Solvent,0.163,,,,,,0.5623,0.01025,10.1021/je700308j
6d43adcbb8d74048a063f7d72d2dca56,298.15,101.0,Liquid,2,C1CCOC1,Solvent,0.898,,CCCCCCCCC,Solvent,0.1019999999999999,,,,,,0.4074,0.0138,10.1021/je700308j
2a99a747a8814bf9923baf8aca571774,298.15,101.0,Liquid,2,C1CCOC1,Solvent,0.952,,CCCCCCCCC,Solvent,0.048,,,,,,0.2148,0.01705,10.1021/je700308j
899e5de80a364b6e8fc999aafc8c3795,298.15,101.0,Liquid,2,C1CCOC1,Solvent,0.952,,CCCCCCCCC,Solvent,0.048,,,,,,0.2149,0.01705,10.1021/je700308j
d1c11bdfc33643048d7bdccc4a2db2f1,298.15,101.0,Liquid,2,C1CCCC1,Solvent,0.098,,CCCCO,Solvent,0.902,,,,,,0.092,0.001,10.1021/je700308j
c8dc3714f4d1474aa1c47556fd0596af,298.15,101.0,Liquid,2,C1CCCC1,Solvent,0.196,,CCCCO,Solvent,0.804,,,,,,0.1788,0.0016,10.1021/je700308j
f238babeef5042198ccee1c571fca7da,298.15,101.0,Liquid,2,C1CCCC1,Solvent,0.294,,CCCCO,Solvent,0.706,,,,,,0.2667,0.0023,10.1021/je700308j
f15f7e31482d4f0d88a544a92e18ff98,298.15,101.0,Liquid,2,C1CCCC1,Solvent,0.393,,CCCCO,Solvent,0.607,,,,,,0.3587,0.00295,10.1021/je700308j
0b0c5a33d88c46758456a33e32d86ade,298.15,101.0,Liquid,2,C1CCCC1,Solvent,0.393,,CCCCO,Solvent,0.607,,,,,,0.3541,0.0029,10.1021/je700308j
9f1ec4d181004123892d093bb173c8a3,298.15,101.0,Liquid,2,C1CCCC1,Solvent,0.493,,CCCCO,Solvent,0.507,,,,,,0.4356,0.00335,10.1021/je700308j
c7e77108283a44d8b730cd76e4a06d31,298.15,101.0,Liquid,2,C1CCCC1,Solvent,0.593,,CCCCO,Solvent,0.407,,,,,,0.4956,0.00345,10.1021/je700308j
3b3ff2544a1344cfbcae581692ed5be3,298.15,101.0,Liquid,2,C1CCCC1,Solvent,0.694,,CCCCO,Solvent,0.306,,,,,,0.5183,0.0034,10.1021/je700308j
79d60a7fa2cc4a6c89f7f8ed30cd877f,298.15,101.0,Liquid,2,C1CCCC1,Solvent,0.796,,CCCCO,Solvent,0.2039999999999999,,,,,,0.4873,0.00405,10.1021/je700308j
c72f4c6ec05645949aa2c9c537104f28,298.15,101.0,Liquid,2,C1CCCC1,Solvent,0.897,,CCCCO,Solvent,0.1029999999999999,,,,,,0.3937,0.0057,10.1021/je700308j
6beedd6bde1c4c8ba2e473d2ef9a1b70,298.15,101.0,Liquid,2,C1CCCC1,Solvent,0.949,,CCCCO,Solvent,0.051,,,,,,0.3094,0.008,10.1021/je700308j
42f4440ef5f44191aa1757ce59759d32,298.15,101.0,Liquid,2,C1CCCC1,Solvent,0.113,,CCCCCO,Solvent,0.887,,,,,,0.096,0.001,10.1021/je700308j
778fe678f060484e9c4e174bef45a1c2,298.15,101.0,Liquid,2,C1CCCC1,Solvent,0.223,,CCCCCO,Solvent,0.777,,,,,,0.1885,0.0017,10.1021/je700308j
3681d01dba33426b840ea244f373bbbb,298.15,101.0,Liquid,2,C1CCCC1,Solvent,0.33,,CCCCCO,Solvent,0.6699999999999999,,,,,,0.2819,0.0024,10.1021/je700308j
bf487f43aff34db289db5f47dcacc082,298.15,101.0,Liquid,2,C1CCCC1,Solvent,0.434,,CCCCCO,Solvent,0.5660000000000001,,,,,,0.3689,0.003,10.1021/je700308j
32159b43c1734c339f874d8c02b4bba9,298.15,101.0,Liquid,2,C1CCCC1,Solvent,0.535,,CCCCCO,Solvent,0.4649999999999999,,,,,,0.4381,0.00325,10.1021/je700308j
ddb744b0f2b84c77a71feb61a10ff4af,298.15,101.0,Liquid,2,C1CCCC1,Solvent,0.633,,CCCCCO,Solvent,0.367,,,,,,0.4809,0.00325,10.1021/je700308j
8d6215398d574046a023c2b3385163db,298.15,101.0,Liquid,2,C1CCCC1,Solvent,0.728,,CCCCCO,Solvent,0.272,,,,,,0.4827,0.00325,10.1021/je700308j
b48621e4216e48db8235be9c0c9fad2a,298.15,101.0,Liquid,2,C1CCCC1,Solvent,0.821,,CCCCCO,Solvent,0.179,,,,,,0.4405,0.00405,10.1021/je700308j
3f70f53207994a779ba60d961e10d3d6,298.15,101.0,Liquid,2,C1CCCC1,Solvent,0.912,,CCCCCO,Solvent,0.0879999999999999,,,,,,0.3552,0.0057,10.1021/je700308j
9535fbf059844450bd8806082e93a126,298.15,101.0,Liquid,2,C1CCCC1,Solvent,0.956,,CCCCCO,Solvent,0.044,,,,,,0.2819,0.0082,10.1021/je700308j
